timestamp,CH0_pF
31.209,461.275757,252.938961
31.308,461.293243,252.937674
31.412,461.323103,252.937674
31.519,461.370787,252.939239
31.630,461.441997,252.937953
31.737,461.552597,252.939482
31.839,461.074734,252.940004
31.950,460.861484,252.937953
32.054,461.726829,252.941012
32.158,461.306523,252.938961
32.275,460.946750,252.938439
32.377,460.476628,252.938092
32.477,460.639239,252.938439
32.583,460.725352,252.936040
32.694,461.001794,252.937953
32.797,461.806380,252.935797
32.903,462.267888,252.935797
33.009,462.179867,252.937188
33.126,462.044657,252.938196
33.227,461.245405,252.939239
33.332,461.494238,252.936562
33.434,462.320430,252.936040
33.544,462.648793,252.939726
33.647,462.302888,252.938717
33.754,461.736080,252.940769
33.866,463.636082,252.937570
33.970,462.259118,252.939726
34.073,463.129693,252.939239
34.183,463.752601,252.938196
34.287,463.999411,252.940004
34.392,464.103913,252.938717
34.498,463.656856,252.941256
34.612,462.656828,252.939100
34.715,464.124801,252.937570
34.817,463.821602,252.935275
34.929,463.321975,252.936562
35.031,463.593624,252.937674
35.137,463.695749,252.937674
35.243,463.917896,252.939726
35.355,463.619048,252.939726
35.459,462.981972,252.940491
35.567,463.018460,252.937188
35.673,462.670662,252.939239
35.775,462.786415,252.937327
35.882,462.808377,252.937953
35.990,462.923765,252.939239
36.097,464.233756,252.939239
36.201,463.024432,252.940247
36.313,463.636498,252.938613
36.416,463.205862,252.941117
36.520,462.663704,252.938961
36.638,462.583110,252.937431
36.737,463.092777,252.940004
36.839,463.088712,252.938717
36.955,463.463127,252.936909
37.054,462.869464,252.938439
37.158,462.893421,252.939239
37.265,462.820063,252.938439
37.376,462.839292,252.936805
37.482,462.660059,252.937431
37.584,462.748213,252.938196
37.694,462.842193,252.938961
37.797,462.818239,252.937953
37.903,462.829263,252.937188
38.010,462.827937,252.937953
38.121,462.758653,252.938857
38.226,462.741666,252.938335
38.329,462.512555,252.938961
38.442,462.614914,252.936909
38.546,464.028944,252.938196
38.648,462.459483,252.940004
38.754,462.482996,252.939239
38.865,462.640178,252.937431
38.968,463.505817,252.936909
39.073,463.523343,252.938335
39.185,463.370375,252.940004
39.286,463.397110,252.940491
39.393,463.527829,252.940004
39.508,470.189331,252.939239
39.611,506.840401,252.937953
39.713,511.395038,252.938196
39.829,508.715865,252.938961
39.929,512.445648,252.941256
40.032,475.005453,252.941256
40.138,486.857812,252.941638
40.247,477.132291,252.940491
40.354,480.335808,252.941012
40.458,481.431788,252.942890
40.568,476.771996,252.941256
40.675,492.096754,252.940004
40.777,513.574144,252.938961
40.893,522.482667,252.937953
40.993,523.889504,252.940004
41.096,524.322434,252.940004
41.210,523.877888,252.938717
41.313,497.593535,252.941777
41.418,504.812344,252.938717
41.522,499.310793,252.940004
41.637,501.881140,252.939482
41.739,523.814356,252.939726
41.841,524.355933,252.940769
41.954,524.499014,252.940247
42.058,524.264289,252.941360
42.160,524.308120,252.942403
42.267,523.645057,252.941638
42.380,523.624322,252.940491
42.484,523.778227,252.942403
42.586,523.777730,252.941360
42.698,524.030909,252.942403
42.800,524.022168,252.941256
42.906,524.066070,252.940004
43.022,524.273531,252.941638
43.123,523.890000,252.941256
43.230,523.555180,252.941256
43.333,523.513127,252.939482
43.441,523.220078,252.938335
43.545,523.233357,252.940247
43.652,523.284100,252.941360
43.762,523.610036,252.942403
43.866,523.390168,252.942125
43.971,523.171028,252.942647
44.083,522.801343,252.942403
44.188,522.347012,252.940769
44.290,522.208246,252.940769
44.397,521.753780,252.939239
44.507,523.063341,252.940769
44.614,523.139521,252.940247
44.716,522.929051,252.942299
44.826,522.712667,252.941638
44.931,523.071959,252.943690
45.035,523.250204,252.942647
45.149,523.116141,252.945220
45.251,522.914297,252.940247
45.355,523.075030,252.943168
45.461,523.202043,252.940004
45.571,523.254169,252.940769
45.676,523.179550,252.940247
45.780,523.230285,252.938613
45.887,523.151113,252.940769
45.999,523.217105,252.940769
46.103,523.179550,252.940491
46.206,523.234447,252.940769
46.316,523.223150,252.944455
46.420,523.294210,252.942647
46.526,523.363202,252.942403
46.636,523.330290,252.942125
46.743,523.165876,252.942647
46.848,523.144574,252.944942
46.951,522.871230,252.942647
47.062,523.073544,252.942542
47.166,522.999953,252.941638
47.270,522.982325,252.941882
47.387,522.636083,252.942299
47.487,522.641129,252.943412
47.595,522.546953,252.945220
47.696,522.410186,252.942647
47.806,522.142539,252.943933
47.910,522.387941,252.944177
48.015,522.452210,252.944177
48.129,522.268431,252.945220
48.231,522.321014,252.942786
48.335,522.269518,252.944177
48.451,522.150048,252.943307
48.551,522.137402,252.942890
48.654,521.897701,252.944455
48.760,522.063608,252.943933
48.870,522.075264,252.946854
48.973,522.098478,252.943690
49.079,522.117643,252.941012
49.191,522.132363,252.943168
49.296,522.076745,252.942647
49.399,522.003458,252.942890
49.516,521.861370,252.943690
49.615,522.151629,252.943933
49.717,522.016494,252.943412
49.831,522.086327,252.942125
49.933,522.132857,252.943690
50.037,522.157755,252.941012
50.144,522.145997,252.939726
50.259,522.053039,252.941882
50.361,521.968103,252.942890
50.467,522.225441,252.943690
50.569,522.385469,252.942403
50.678,522.427391,252.943412
50.783,522.457846,252.941360
50.889,522.465856,252.941012
50.996,522.195598,252.940491
51.107,458.975519,252.940247
51.209,461.482848,252.941256
51.315,462.459483,252.942647
51.425,462.858273,252.943412
51.528,462.689137,252.941638
51.634,463.517861,252.942647
51.750,462.983796,252.943168
51.854,463.031730,252.942647
51.955,463.072371,252.940247
52.060,463.155578,252.940769
52.173,463.935944,252.942647
52.274,465.331877,252.941638
52.379,465.482111,252.938961
52.486,467.620914,252.940491
52.595,481.956483,252.939726
52.703,463.760498,252.941012
52.815,463.949335,252.941256
52.916,464.010974,252.940004
53.018,464.994902,252.940491
53.125,466.696090,252.941012
53.231,465.144977,252.942403
53.337,464.952346,252.938613
53.449,464.653029,252.942125
53.553,464.787933,252.941534
53.657,465.539282,252.943412
53.770,477.109593,252.941882
53.872,503.647392,252.942299
53.976,505.476146,252.941534
54.088,506.004349,252.943168
54.193,504.368135,252.941882
54.296,481.617132,252.939378
54.411,470.496906,252.939482
54.512,467.697738,252.940004
54.616,467.993931,252.938961
54.721,466.941318,252.939726
54.837,470.541051,252.942647
54.938,468.937959,252.940491
55.042,468.248920,252.940769
55.154,469.377046,252.942403
55.256,471.202590,252.942125
55.359,476.352195,252.940004
55.466,502.053337,252.941777
55.577,504.081197,252.941360
55.683,501.964802,252.940004
55.786,499.889334,252.941534
55.896,503.607369,252.941638
55.999,503.032465,252.939726
56.105,501.124997,252.940491
56.211,498.384384,252.939726
56.318,494.965329,252.940491
56.428,489.445945,252.939482
56.533,485.549306,252.940769
56.637,485.721936,252.940004
56.749,484.716127,252.940004
56.855,485.698641,252.940247
56.957,484.851874,252.939726
57.074,483.270058,252.939482
57.172,484.235116,252.939726
57.276,484.665512,252.940769
57.391,483.244639,252.941534
57.492,482.591479,252.940004
57.595,479.978629,252.941012
57.702,477.524727,252.940247
57.810,470.334131,252.940247
57.919,477.325373,252.943168
58.022,481.278656,252.941534
58.133,484.595055,252.941012
58.237,488.941836,252.940491
58.342,485.309088,252.939726
58.456,493.602774,252.942403
58.558,501.817544,252.941256
58.661,486.679332,252.942403
58.773,463.971128,252.941012
58.876,465.519890,252.940247
58.980,465.553660,252.941012
59.087,465.248686,252.941882
59.193,462.300571,252.943690
59.309,462.455427,252.942125
59.410,462.580211,252.944177
59.513,463.342562,252.943168
59.626,467.792847,252.941360
59.728,471.105790,252.940247
59.832,476.954388,252.941360
59.939,476.675084,252.940769
60.059,479.088809,252.941012
60.159,468.769804,252.940247
60.259,463.238143,252.942403
60.365,463.218724,252.940491
60.476,482.933681,252.941534
60.581,484.120414,252.939239
60.684,484.232814,252.940247
60.790,479.190794,252.938717
60.897,476.742487,252.940247
61.008,483.189660,252.938196
61.113,487.332525,252.939482
61.216,488.598709,252.940247
61.325,495.880105,252.942403
61.429,487.452627,252.941638
61.535,488.190448,252.941012
61.645,488.283170,252.940247
61.749,487.979386,252.940491
61.855,488.800648,252.940004
61.964,488.552346,252.939239
62.070,488.715408,252.943064
62.175,488.721150,252.941534
62.281,487.101021,252.940004
62.393,488.656560,252.942403
62.494,488.972989,252.941882
62.600,491.669205,252.942125
62.712,491.717539,252.941012
62.815,489.772208,252.941638
62.920,492.698558,252.939726
63.028,493.204410,252.940491
63.138,493.848539,252.943690
63.239,493.929620,252.941256
63.355,491.490232,252.940004
63.454,491.684229,252.941638
63.558,492.254290,252.942403
63.664,497.111460,252.943064
63.771,499.841402,252.941012
63.882,500.318428,252.944177
63.985,500.696289,252.941638
64.090,499.679761,252.944698
64.202,499.712287,252.940769
64.303,500.831260,252.943168
64.409,500.802997,252.943412
64.515,500.960239,252.942299
64.629,500.548736,252.942786
64.729,500.499597,252.941882
64.834,500.269415,252.941638
64.945,499.845296,252.942125
65.048,500.205930,252.940004
65.155,500.298562,252.941534
65.268,500.353521,252.942890
65.370,500.368377,252.940004
65.474,500.579394,252.941777
65.587,500.958751,252.940491
65.687,501.124438,252.940769
65.793,501.287320,252.942125
65.899,500.559048,252.942021
66.012,501.589832,252.940491
66.115,501.660376,252.938961
66.219,501.676313,252.941256
66.327,501.645558,252.940491
66.432,501.474496,252.942647
66.538,501.447205,252.940769
66.644,501.541103,252.941012
66.756,501.616669,252.939239
66.858,501.575762,252.940769
66.963,501.443758,252.940247
67.076,501.455215,252.940247
67.179,501.476452,252.941777
67.283,501.391604,252.938439
67.390,501.349421,252.939239
67.502,501.152262,252.940247
67.605,501.080799,252.940769
67.709,500.978004,252.939239
67.821,501.159707,252.939482
67.925,501.276800,252.942890
68.029,501.312643,252.939726
68.146,501.289833,252.938961
68.244,501.244125,252.939482
68.352,501.297654,252.938961
68.463,501.365716,252.940769
68.565,501.386110,252.942647
68.669,501.377636,252.942647
68.774,501.367206,252.944698
68.881,501.335454,252.943690
68.993,500.795560,252.942403
69.096,501.296723,252.942125
69.200,501.391511,252.943412
69.313,501.418798,252.943933
69.414,501.251014,252.944177
69.519,501.136349,252.944177
69.626,500.482321,252.945707
69.734,500.661625,252.943933
69.842,500.695359,252.945985
69.945,500.672962,252.943933
70.057,500.461052,252.942021
70.160,496.843843,252.944455
70.265,467.833172,252.943933
70.371,485.295857,252.945220
70.478,484.642380,252.942647
70.590,481.952263,252.942125
70.693,484.400424,252.942403
70.798,485.504874,252.943307
70.911,478.389099,252.941777
71.014,465.858591,252.943690
71.118,477.840960,252.944177
71.224,476.304230,252.942125
71.336,478.641143,252.942890
71.439,480.133257,252.938961
71.543,480.831602,252.940247
71.653,468.739746,252.942021
71.758,475.769139,252.944177
71.863,478.092844,252.940491
71.975,482.197631,252.939726
72.078,485.626099,252.941012
72.183,483.981692,252.941012
72.295,498.488805,252.940004
72.398,500.841673,252.940769
72.503,500.203517,252.939239
72.609,502.703817,252.941638
72.715,500.479256,252.942403
72.825,501.477570,252.941534
72.932,501.322140,252.942647
73.034,501.219272,252.941882
73.148,501.834514,252.943829
73.249,501.496386,252.942647
73.353,485.074280,252.944455
73.460,474.023958,252.942542
73.566,484.427348,252.942890
73.680,482.338866,252.942890
73.782,481.498679,252.941012
73.889,488.525983,252.942021
73.992,497.284682,252.943307
74.102,499.717754,252.941534
74.205,497.949868,252.942299
74.311,498.229795,252.942125
74.426,480.659220,252.943933
74.528,477.791908,252.943168
74.630,472.246424,252.943168
74.746,489.878782,252.944455
74.846,500.180224,252.943412
74.951,502.945737,252.942403
75.056,503.242687,252.942890
75.169,502.048765,252.940491
75.272,502.001091,252.941638
75.375,502.095233,252.940769
75.488,501.630554,252.942021
75.592,501.376146,252.941256
75.695,468.007493,252.943168
75.814,486.750677,252.942125
75.914,479.026325,252.943933
76.017,479.283916,252.942647
76.122,469.514457,252.942125
76.238,462.752770,252.940769
76.337,462.550232,252.939239
76.440,463.317575,252.941534
76.546,463.557069,252.940491
76.660,464.354242,252.938717
76.762,463.039609,252.939239
76.870,462.979650,252.940004
76.972,463.036540,252.940247
77.082,463.756425,252.937188
77.186,463.408651,252.940491
77.291,463.781364,252.938961
77.402,463.779036,252.941117
77.508,463.871658,252.941256
77.611,464.105328,252.942786
77.726,461.900661,252.940769
77.825,497.652944,252.941012
77.930,500.082801,252.941534
78.036,504.153754,252.941882
78.148,504.640364,252.943690
78.250,501.905947,252.942647
78.355,501.866219,252.938961
78.467,501.834887,252.941360
78.571,501.911543,252.942125
78.675,502.096167,252.942647
78.790,502.042421,252.943168
78.893,502.034863,252.941882
78.996,501.950811,252.943412
79.102,501.856894,252.942403
79.211,501.799176,252.942786
79.315,501.829945,252.942021
79.421,502.007528,252.940491
79.537,502.090194,252.942647
79.637,502.677269,252.943064
79.744,503.413505,252.942299
79.846,500.645363,252.942125
79.955,462.910499,252.940769
80.059,498.910600,252.941777
80.165,482.777122,252.945220
80.276,521.235236,252.942403
80.379,525.413725,252.944455
80.486,525.394881,252.944177
80.598,509.840318,252.943933
80.703,483.841082,252.944455
80.805,484.047772,252.945463
80.911,484.223343,252.942786
81.024,484.248748,252.943412
81.127,484.213960,252.945220
81.240,484.339497,252.944177
81.341,484.477040,252.943168
81.443,484.579991,252.944177
81.550,484.645748,252.944698
81.660,484.786521,252.945220
81.762,484.745470,252.946854
81.874,484.601259,252.942647
81.975,484.793703,252.941882
82.081,484.830502,252.942403
82.188,484.978717,252.944455
82.295,485.015182,252.944455
82.406,485.088479,252.942403
82.507,485.152294,252.944455
82.617,485.191175,252.942125
82.720,485.258473,252.943307
82.827,485.344702,252.947515
82.936,485.385826,252.944455
83.039,485.431308,252.945220
83.150,485.356425,252.945811
83.252,485.396751,252.946089
83.359,485.362110,252.947619
83.472,485.179812,252.946228
83.577,485.108359,252.944455
83.678,484.942699,252.943168
83.787,484.844780,252.943933
83.891,484.794146,252.944455
84.005,484.798491,252.943690
84.104,484.803190,252.942542
84.221,484.753449,252.942647
84.319,484.541270,252.941012
84.423,484.374918,252.942647
84.530,484.425488,252.943412
84.636,484.539409,252.943690
84.748,484.661258,252.940769
84.849,484.729779,252.941360
84.960,484.821546,252.942125
85.062,484.840080,252.942125
85.169,484.924781,252.944455
85.275,484.987677,252.942403
85.385,484.995219,252.940769
85.488,485.030709,252.942647
85.600,485.213458,252.941360
85.705,485.150519,252.940491
85.807,485.670636,252.940491
85.914,485.369748,252.940769
86.031,485.728072,252.941012
86.129,485.967168,252.942299
86.233,486.251050,252.940247
86.343,486.281509,252.941360
86.446,486.340386,252.942125
86.553,486.362657,252.940769
86.659,486.368447,252.942647
86.770,486.152300,252.941882
86.872,486.205545,252.941882
86.986,486.239205,252.941882
87.087,487.006305,252.943168
87.191,486.638494,252.942647
87.298,486.320878,252.943690
87.408,486.293889,252.942125
87.510,486.238671,252.941882
87.621,486.659893,252.940004
87.724,486.432063,252.942125
87.830,486.384573,252.939482
87.936,486.789744,252.940004
88.048,496.136236,252.940247
88.151,486.305290,252.942125
88.259,486.216408,252.940247
88.362,486.335130,252.941256
88.468,486.501572,252.940491
88.581,486.247309,252.941012
88.683,486.363191,252.941638
88.794,486.391789,252.940004
88.895,486.397492,252.940247
89.001,486.414064,252.942403
89.107,486.438300,252.940769
89.214,486.792599,252.942403
89.331,490.450214,252.941638
89.426,490.114644,252.941638
89.541,486.325242,252.943168
89.641,486.368537,252.941256
89.746,486.338515,252.942125
89.865,493.670776,252.940004
89.961,486.320878,252.938857
90.066,486.342791,252.941256
90.176,486.377980,252.940491
90.279,486.422083,252.939482
90.398,486.470113,252.938961
90.493,486.417361,252.940769
90.599,486.394551,252.941256
90.708,486.342346,252.940769
90.811,486.425023,252.940004
90.928,486.474925,252.938717
91.028,486.454429,252.939726
91.135,486.468241,252.941882
91.237,486.447389,252.943168
91.343,486.569046,252.940247
91.458,486.670326,252.942403
91.556,485.494300,252.942403
91.671,472.490441,252.943412
91.772,461.405194,252.943933
91.876,457.160585,252.942125
91.983,456.393153,252.942125
92.094,455.928791,252.941638
92.197,455.596807,252.941882
92.302,455.668993,252.942403
92.415,455.532412,252.944455
92.518,455.403501,252.941638
92.621,456.048508,252.942125
92.728,455.684794,252.943690
92.839,456.079662,252.942890
92.942,466.134918,252.943168
93.047,455.909005,252.943551
93.153,456.306428,252.942890
93.262,456.475920,252.942403
93.367,456.641765,252.942403
93.473,456.511666,252.940247
93.580,456.663142,252.940004
93.692,456.828272,252.940247
93.795,456.940604,252.940247
93.910,456.848686,252.941638
94.008,457.155781,252.942403
94.112,457.392695,252.940247
94.219,457.499279,252.941012
94.330,457.571904,252.942647
94.432,457.514683,252.941638
94.549,457.716633,252.939726
94.647,457.757985,252.940769
94.751,457.860123,252.941012
94.857,458.117656,252.940004
94.967,457.879707,252.941012
95.072,457.976334,252.941638
95.186,458.048171,252.941638
95.286,458.257734,252.939726
95.389,458.335928,252.941117
95.504,458.265005,252.941256
95.606,458.348185,252.940491
95.710,458.643905,252.939482
95.825,458.825709,252.939482
95.922,459.003360,252.937570
96.028,459.105493,252.938717
96.134,459.516570,252.938439
96.253,459.125481,252.940769
96.357,458.949645,252.942299
96.457,459.014743,252.939482
96.561,459.654399,252.940004
96.667,461.093116,252.938439
96.781,459.919806,252.938335
96.883,460.263779,252.937674
96.986,466.293740,252.940769
97.092,460.398397,252.937953
97.199,460.034559,252.939482
97.308,459.956930,252.939482
97.414,459.952248,252.936666
97.518,460.267396,252.940247
97.631,460.636852,252.941882
97.732,460.705674,252.940769
97.839,460.502791,252.940769
97.944,460.298065,252.940247
98.050,460.343457,252.940491
98.160,460.338852,252.942647
98.264,460.599813,252.940491
98.379,460.612159,252.943412
98.480,460.818900,252.942647
98.583,460.933485,252.942299
98.690,460.793122,252.943933
98.801,460.980287,252.941882
98.907,461.131697,252.944698
99.009,460.987126,252.943551
99.126,461.034842,252.943412
99.224,461.271633,252.942403
99.329,461.227509,252.942403
99.436,461.126586,252.943690
99.555,461.216624,252.944455
99.650,461.199142,252.944698
99.766,461.409237,252.945220
99.867,461.607746,252.945220
99.969,461.457512,252.945463
100.075,461.182568,252.945568
100.181,463.187025,252.944698
100.291,462.144632,252.943933
100.396,463.057607,252.946576
100.510,462.194259,252.946089
100.610,464.361654,252.943933
100.713,467.628738,252.945220
100.820,481.106479,252.944455
100.933,541.675268,252.943690
101.037,512.113855,252.944698
101.149,556.838460,252.943690
101.246,557.336509,252.945463
101.352,557.614814,252.946854
101.458,564.683510,252.946333
101.569,561.630631,252.943933
101.674,553.389401,252.945220
101.787,523.932297,252.943933
101.888,553.445869,252.944455
101.991,549.240081,252.943690
102.098,534.458187,252.943168
102.204,488.098736,252.942647
102.315,504.607651,252.943412
102.420,488.679075,252.942890
102.530,511.578632,252.943690
102.633,518.810631,252.941638
102.736,488.418403,252.942125
102.843,489.055780,252.941360
102.955,494.304574,252.941882
103.056,514.551014,252.938961
103.167,519.879423,252.940247
103.270,525.726730,252.941882
103.375,511.430311,252.941534
103.492,520.960195,252.942125
103.591,511.173990,252.941638
103.701,509.734606,252.943933
103.804,518.143615,252.941360
103.907,522.854103,252.941882
104.013,529.076306,252.943412
104.128,529.652274,252.942890
104.227,508.224182,252.941256
104.341,516.296297,252.939726
104.442,530.216224,252.938961
104.545,530.943807,252.939239
104.660,531.099342,252.941256
104.762,530.974382,252.941012
104.867,494.765058,252.942403
104.971,495.903015,252.942647
105.080,502.224500,252.943933
105.183,501.341879,252.942647
105.290,499.934399,252.945220
105.401,499.924384,252.943690
105.503,504.873107,252.943412
105.613,498.171208,252.941256
105.716,499.290985,252.943933
105.822,497.441789,252.943307
105.929,519.578351,252.943168
106.042,527.169583,252.943412
106.144,523.063936,252.945220
106.257,520.008546,252.944177
106.360,523.814852,252.943933
106.462,523.859522,252.945985
106.569,523.563413,252.944177
106.676,524.121401,252.945220
106.782,520.968861,252.943412
106.891,512.040870,252.944698
106.995,512.194444,252.946089
107.102,511.516688,252.943064
107.213,510.396401,252.943168
107.315,510.247815,252.943412
107.424,510.869810,252.941012
107.527,511.191519,252.941012
107.634,508.399466,252.942021
107.749,509.070635,252.941777
107.850,509.307316,252.943168
107.953,509.710187,252.940247
108.063,510.051741,252.941638
108.166,510.067973,252.942403
108.272,510.230142,252.943551
108.387,509.783451,252.944942
108.486,508.049366,252.943168
108.591,506.603309,252.941360
108.700,507.331649,252.939726
108.804,502.623620,252.941638
108.910,505.351404,252.941638
109.017,504.694422,252.941882
109.128,503.886410,252.940769
109.229,502.589229,252.941638
109.338,500.858967,252.940769
109.443,502.882412,252.943412
109.550,508.144597,252.940247
109.659,522.670514,252.943933
109.763,517.248377,252.941256
109.873,507.805946,252.943412
109.976,502.393507,252.941534
110.094,494.931698,252.941882
110.191,486.167525,252.942403
110.295,474.833177,252.942542
110.405,465.477849,252.944455
110.508,462.212541,252.943412
110.614,462.866148,252.944177
110.724,463.808715,252.944177
110.827,464.116562,252.943933
110.939,464.412711,252.945220
111.042,464.937411,252.946576
111.146,467.415438,252.944942
111.253,467.386347,252.943933
111.359,467.179173,252.942647
111.469,467.709436,252.943412
111.572,468.248245,252.944455
111.681,468.785678,252.942890
