timestamp,CH0_pF
33.542,321.403461,252.947619
33.649,321.190929,252.947098
33.756,321.423869,252.945707
33.863,321.938347,252.946472
33.969,322.384005,252.947098
34.076,322.411434,252.946576
34.182,323.646314,252.947619
34.289,326.437171,252.949393
34.413,326.887986,252.947619
34.515,327.187872,252.944698
34.609,341.753446,252.942125
34.715,344.278099,252.943307
34.828,341.952949,252.944455
34.928,336.490511,252.943551
35.034,338.780562,252.943307
35.141,341.411936,252.944177
35.247,351.417132,252.942299
35.354,343.879776,252.943690
35.461,346.108405,252.945707
35.567,344.062393,252.944698
35.673,343.637544,252.944177
35.798,337.513779,252.942647
35.900,331.791025,252.942299
36.008,327.443817,252.945463
36.100,334.599951,252.943412
36.206,337.941558,252.942647
36.319,325.208789,252.943168
36.426,322.907243,252.943412
36.536,322.617548,252.944698
36.644,322.374323,252.944177
36.749,321.995012,252.942647
36.854,322.075594,252.944455
36.960,322.058366,252.943412
37.066,322.105194,252.944942
37.172,322.228985,252.944455
37.278,322.027055,252.945811
37.387,321.893271,252.943307
37.492,321.900530,252.942299
37.599,322.217050,252.941882
37.711,322.156450,252.942125
37.822,321.589549,252.943933
37.929,321.382615,252.943551
38.030,321.259143,252.944698
38.124,321.142142,252.943933
38.230,321.147127,252.940004
38.337,321.120489,252.942542
38.444,321.095808,252.940769
38.550,313.975212,252.940769
38.657,316.024012,252.939726
38.764,319.066971,252.940769
38.870,319.434599,252.942542
38.991,319.458175,252.941256
39.106,319.427905,252.941534
39.205,319.493835,252.941256
39.313,319.613471,252.943933
39.416,319.603422,252.944177
39.527,319.955697,252.943551
39.630,320.500045,252.943690
39.737,320.905442,252.944698
39.843,320.942311,252.946472
39.950,320.953885,252.945463
40.053,321.050705,252.945220
40.148,321.083249,252.943690
40.255,321.262175,252.943412
40.362,321.343276,252.942890
40.468,321.432238,252.941882
40.574,321.531028,252.946089
40.702,321.523487,252.944942
40.788,321.648232,252.944942
40.895,321.610317,252.943933
41.001,321.710949,252.940491
41.108,321.908721,252.941012
41.215,322.438521,252.943690
41.322,322.404601,252.943307
41.428,322.403962,252.944942
41.549,322.907243,252.947098
41.659,323.026795,252.945707
41.747,323.169048,252.947863
41.854,323.171021,252.945985
41.960,323.396495,252.943690
42.067,323.847279,252.944455
42.173,324.181513,252.946089
42.279,324.594157,252.945985
42.386,325.317814,252.945220
42.496,325.454492,252.946228
42.599,325.664102,252.945220
42.705,325.548232,252.946750
42.812,325.582728,252.947376
