timestamp,CH0_pF
43.879,588.147456,251.990774
43.982,587.806643,251.991051
44.090,588.714550,251.990013
44.195,588.621783,251.990013
44.301,587.928127,251.989252
44.407,588.167091,251.990774
44.521,588.055408,251.989771
44.623,588.098902,251.987627
44.732,588.482203,251.991051
44.835,588.518094,251.990774
44.940,588.387608,251.990013
45.052,588.477026,251.988249
45.154,588.405020,251.990013
45.259,588.293271,251.989529
45.366,588.390079,251.989252
45.472,588.325734,251.989771
45.583,588.437609,251.990290
45.686,588.535982,251.990774
45.791,588.189784,251.987384
45.905,588.233174,251.988387
46.007,588.345495,251.990774
46.111,588.340319,251.989010
46.217,588.028726,251.991051
46.324,587.922957,251.985966
46.437,588.134758,251.988768
46.538,588.339613,251.989529
46.643,588.351259,251.990532
46.760,588.198367,251.990532
46.858,587.969845,251.989771
46.965,588.487381,251.991293
47.068,588.234233,251.991535
47.175,588.455493,251.991051
47.282,588.585883,251.991293
47.389,588.326322,251.989529
47.494,588.651918,251.991293
47.608,588.669812,251.988768
47.709,588.423608,251.988145
47.813,588.658982,251.990774
47.920,591.270242,251.989771
48.032,608.768487,251.990013
48.133,619.212926,251.988145
48.240,630.633374,251.989771
48.351,627.780800,251.989252
48.455,628.585501,251.987384
48.559,629.333939,251.990774
48.672,629.313037,251.989010
48.774,629.192972,251.987903
48.878,629.231779,251.988145
48.992,628.508786,251.988249
49.095,628.495180,251.988145
49.198,628.489738,251.987384
49.304,627.967890,251.989529
49.410,628.028588,251.987903
49.522,628.494014,251.987903
49.625,628.685693,251.990532
49.729,628.426383,251.985102
49.845,628.190018,251.987108
49.945,629.333290,251.988145
50.048,629.622637,251.987384
50.155,629.294474,251.986347
50.261,629.078649,251.989010
50.372,629.186872,251.987384
50.476,628.514876,251.988145
50.580,628.384670,251.987108
50.693,628.422108,251.986624
50.797,629.151184,251.990013
50.899,629.376394,251.992054
51.006,629.618999,251.990774
51.112,629.322904,251.992815
51.224,628.792002,251.992054
51.327,629.274872,251.995478
51.432,629.425735,251.993679
51.548,629.335756,251.994959
51.648,628.594055,251.993437
51.751,628.436229,251.993679
51.857,628.326900,251.992918
51.964,628.011374,251.993437
52.079,627.384121,251.993956
52.179,627.542852,251.992572
52.284,627.906553,251.990774
52.390,628.008915,251.993195
52.499,627.992996,251.992157
52.605,627.921821,251.992054
52.713,627.373136,251.990774
52.817,626.713783,251.991812
52.921,626.896146,251.991812
53.028,626.975672,251.992054
53.135,627.000204,251.993195
53.247,626.978771,251.992330
53.351,626.895501,251.991051
53.454,626.865553,251.992815
53.567,626.767593,251.990774
53.670,626.953078,251.991051
53.773,626.623211,251.994198
53.880,626.410404,251.990532
53.986,626.225928,251.990013
54.096,626.101828,251.989252
54.201,626.037022,251.986866
54.306,624.793571,251.989252
54.412,624.808729,251.987903
54.522,624.955582,251.990013
54.629,625.159695,251.987108
54.731,625.104801,251.990290
54.837,625.076136,251.986866
54.944,625.135911,251.988145
55.050,625.192608,251.989010
55.163,625.190165,251.988249
55.264,625.155452,251.988491
55.369,625.311428,251.986624
55.485,625.373037,251.991051
55.584,625.269374,251.987108
55.689,625.358502,251.989010
55.795,625.270660,251.989771
55.901,625.206623,251.990013
56.013,625.203537,251.988145
56.117,625.162780,251.988491
56.220,625.370078,251.989252
56.327,625.501171,251.990013
56.437,625.525618,251.992330
56.540,625.595109,251.991639
56.647,625.626254,251.987903
56.762,625.466946,251.989529
56.864,625.471321,251.989529
56.968,625.466432,251.991051
57.073,625.471835,251.991051
57.182,625.482900,251.989529
57.286,625.396191,251.990013
57.392,625.434011,251.988249
57.509,625.432210,251.989771
57.609,625.559719,251.989010
57.712,625.565252,251.989771
57.818,625.684819,251.990290
57.929,626.271040,251.991535
58.031,626.997105,251.990774
58.137,626.940168,251.989529
58.243,626.769400,251.988768
58.350,626.464821,251.988768
58.461,625.918000,251.990532
58.566,624.675409,251.988491
58.669,613.586417,251.987384
58.779,597.808384,251.988768
58.886,591.369427,251.989252
58.991,588.425373,251.987903
59.097,587.469641,251.987903
59.202,586.639498,251.988491
59.308,586.596162,251.988491
59.415,586.399102,251.986624
59.524,586.118021,251.987730
59.629,586.192192,251.989252
59.734,586.659060,251.986624
59.850,586.904887,251.989529
59.951,587.188279,251.990290
60.057,587.175025,251.989529
60.160,587.035243,251.991293
60.267,586.535149,251.989771
60.373,586.305698,251.989529
60.481,587.167519,251.988491
60.589,587.464946,251.988491
60.692,587.206225,251.988387
60.802,587.691655,251.988491
60.908,587.921782,251.986347
61.011,587.481848,251.991051
61.118,587.456261,251.990532
61.236,587.618145,251.988007
61.336,588.065752,251.986105
61.441,587.963499,251.988768
61.544,588.197192,251.987384
61.656,588.359258,251.986105
61.758,587.921664,251.987730
61.864,588.127234,251.987627
61.970,588.406314,251.988249
62.082,588.668164,251.988249
62.184,589.021844,251.987108
62.289,588.550575,251.989252
62.396,588.788731,251.991293
62.507,589.076402,251.990774
62.611,588.626374,251.989771
62.715,588.618370,251.989010
62.830,588.656627,251.992330
62.929,588.945381,251.989252
63.034,588.988854,251.989529
63.146,589.047413,251.987384
63.250,589.014892,251.986624
63.355,588.609542,251.985863
63.461,588.672167,251.987730
63.578,588.517623,251.987384
63.679,588.774836,251.986866
63.782,588.735390,251.986866
63.887,588.653684,251.984583
63.999,588.931834,251.986105
64.103,588.949387,251.986347
64.207,588.721496,251.986969
64.314,588.655921,251.987384
64.430,588.614839,251.987903
64.529,589.042700,251.988145
64.633,588.962699,251.987903
64.739,588.901089,251.987627
64.850,588.931834,251.987488
64.954,588.757526,251.987903
65.058,588.871053,251.988768
65.164,588.981785,251.988145
65.271,589.143696,251.987627
65.387,589.140867,251.987903
65.486,589.224322,251.986866
65.591,589.349655,251.988145
65.697,589.136742,251.986347
65.807,588.876825,251.990013
65.912,588.836780,251.987488
66.017,588.996394,251.988145
66.124,588.905330,251.986624
66.241,589.487295,251.986624
66.339,589.149589,251.985344
66.443,589.316638,251.985863
66.550,589.353900,251.986866
66.660,589.006762,251.987488
66.765,588.828771,251.988145
66.872,588.929713,251.985344
66.978,588.890841,251.986624
67.085,589.935334,251.988145
67.187,588.937135,251.986866
67.294,588.932541,251.987488
67.401,589.059668,251.986451
67.515,589.052598,251.988768
67.617,588.896495,251.985344
67.720,588.789438,251.989010
67.839,588.694299,251.984341
67.936,589.058961,251.987108
68.040,590.194754,251.987627
68.146,597.790684,251.985102
68.253,611.740134,251.988145
68.364,625.465145,251.986866
68.470,633.752424,251.987627
68.572,635.827546,251.985586
68.688,637.741979,251.987108
68.788,640.664430,251.985344
68.893,641.900089,251.987108
68.998,649.812844,251.985586
69.104,651.932108,251.987903
69.217,653.638067,251.990532
69.320,657.148532,251.990013
69.424,660.205567,251.986347
69.543,654.161273,251.991293
69.641,655.630348,251.988768
69.745,658.069626,251.987384
69.851,645.305556,251.990290
69.957,655.857182,251.990290
70.063,651.846531,251.992054
70.169,658.347211,251.991535
70.286,664.467028,251.990290
70.385,664.401516,251.991293
70.492,661.551131,251.992434
70.595,660.767043,251.992054
70.708,660.763139,251.991396
70.810,657.790134,251.995201
70.920,653.546398,251.995201
71.025,651.782017,251.992572
71.131,652.289634,251.992918
71.235,652.323021,251.993437
71.343,653.006645,251.993195
71.447,656.309676,251.994440
71.553,658.847770,251.993437
71.660,658.977754,251.993679
71.770,657.875196,251.992815
71.875,658.892066,251.993679
71.979,658.859850,251.993195
72.091,658.874986,251.993195
72.193,659.177525,251.993437
72.298,659.369739,251.992054
72.405,659.538950,251.992054
72.520,659.478043,251.991812
72.622,659.206428,251.991051
72.725,657.473579,251.991535
72.842,658.359971,251.992054
72.942,658.943032,251.988145
73.047,658.222956,251.989529
73.152,658.736702,251.989771
73.259,659.670386,251.990532
73.363,660.312123,251.990290
73.470,661.143983,251.992054
73.576,661.720465,251.989771
73.689,657.811052,251.990532
73.791,652.140242,251.988145
73.895,653.498512,251.992918
74.008,653.307296,251.993195
74.111,653.076272,251.991535
74.219,655.885458,251.993956
74.321,648.331786,251.993195
74.431,656.342399,251.993679
74.537,657.307912,251.992572
74.641,656.741483,251.992918
74.747,657.299195,251.989529
74.854,657.546397,251.992815
74.963,657.020736,251.991051
75.067,656.330249,251.991051
75.173,656.793865,251.992676
75.290,656.804508,251.992572
75.388,656.645030,251.993195
75.492,656.412272,251.992918
75.598,656.219389,251.993437
75.705,656.052116,251.993956
75.817,653.096285,251.994198
75.921,655.452547,251.993195
76.024,654.763237,251.994198
76.138,653.951230,251.993956
76.243,648.113911,251.992918
76.345,655.241620,251.995720
76.450,659.764570,251.993437
76.557,660.988398,251.992918
76.670,661.777344,251.993195
76.772,662.720162,251.993195
76.877,663.410861,251.990013
76.983,663.932387,251.988768
77.097,664.237638,251.990774
77.198,664.582610,251.992572
77.302,664.228504,251.990774
77.409,650.518777,251.990013
77.515,654.992935,251.992054
77.629,650.816657,251.989010
77.729,657.101641,251.988768
77.834,658.920117,251.992330
77.949,658.808338,251.992572
78.051,658.105112,251.990013
78.157,643.817118,251.990290
78.261,626.683203,251.991535
78.370,607.690495,251.992918
78.476,589.523394,251.991535
78.582,581.271081,251.992330
78.686,578.221855,251.991535
78.792,577.765351,251.990532
78.899,577.327337,251.991293
79.009,577.876477,251.990290
79.115,578.189058,251.992330
79.218,578.051937,251.991293
79.333,578.430168,251.991293
79.432,578.318427,251.992572
79.537,578.951890,251.992572
79.643,578.697487,251.991639
79.754,578.572586,251.992330
79.856,578.895367,251.989529
79.962,579.345818,251.992330
80.073,579.145989,251.991051
80.176,579.414368,251.993437
80.284,579.757177,251.989529
80.388,579.438754,251.992157
80.495,579.822344,251.990290
80.601,580.097864,251.991535
80.713,580.432155,251.992054
80.818,580.720679,251.992434
80.920,580.280075,251.992676
81.032,580.441842,251.993437
81.135,579.803000,251.991915
81.239,579.799661,251.991051
81.354,580.528691,251.992918
81.457,581.246120,251.992330
81.559,581.194238,251.992918
81.666,581.292693,251.992676
81.778,581.081715,251.990532
81.879,580.953173,251.990774
81.985,581.312109,251.989771
82.092,580.962295,251.991051
82.208,581.560794,251.991639
82.308,582.349032,251.993195
82.411,582.882897,251.992676
82.528,583.133727,251.991535
82.627,583.076606,251.991293
82.732,582.930242,251.991812
82.838,582.714915,251.993437
82.944,582.746348,251.993437
83.061,583.340684,251.994198
83.162,583.187488,251.991812
83.264,583.457334,251.993195
83.371,583.844939,251.990013
83.483,583.841450,251.991293
83.585,583.824236,251.989771
83.690,583.831214,251.990290
83.797,582.884522,251.987903
83.903,583.340684,251.992676
84.013,583.990941,251.989252
84.120,583.895888,251.991051
84.223,583.619352,251.989252
84.339,583.693177,251.987903
84.436,583.718409,251.987903
84.542,583.945681,251.988387
84.648,583.708060,251.986624
84.755,583.930789,251.987627
84.867,584.411678,251.989771
84.970,584.611841,251.989529
85.074,584.142234,251.991293
85.184,583.342427,251.990532
85.292,584.340050,251.990290
85.393,584.445576,251.990290
85.506,584.395604,251.993195
85.612,584.544721,251.988007
85.714,585.009085,251.987627
85.819,584.632586,251.987108
85.934,584.630838,251.988145
86.035,584.581426,251.989529
86.138,584.321649,251.990532
86.245,584.899445,251.988768
86.351,584.818984,251.987627
86.467,584.607879,251.987627
86.569,584.736324,251.987108
86.671,585.117589,251.988145
86.777,585.229156,251.990290
86.886,585.237793,251.990532
86.991,584.879387,251.989529
87.096,584.482155,251.991535
87.203,584.925220,251.992434
87.317,585.156680,251.990532
87.420,585.010252,251.991535
87.524,585.050383,251.990878
87.629,585.517088,251.992918
87.739,585.115955,251.989252
87.843,584.955078,251.991812
87.948,580.215410,251.990774
88.055,581.825141,251.993679
88.171,582.884522,251.992815
88.270,584.826446,251.994959
88.373,585.612527,251.993679
88.480,584.744484,251.993679
88.591,585.174536,251.991051
88.694,585.934759,251.993195
88.799,586.340225,251.992572
88.905,586.382948,251.992572
89.016,586.872539,251.993437
89.120,586.484916,251.992054
89.225,585.386057,251.993679
89.341,584.885568,251.993679
89.441,584.053430,251.992054
89.544,583.667947,251.990532
89.651,583.841450,251.989771
89.757,582.740084,251.991051
89.873,582.470608,251.988145
89.972,582.010925,251.992054
90.076,581.970983,251.994717
90.183,582.471767,251.995201
90.292,582.481968,251.992815
90.397,582.801681,251.992054
90.501,582.920494,251.991812
90.608,583.272616,251.990774
90.714,583.567857,251.992054
90.823,583.448270,251.992815
90.930,583.473370,251.993679
91.034,584.424841,251.993437
91.143,584.477612,251.992157
91.251,584.599838,251.993437
91.355,584.670348,251.992918
91.459,583.839705,251.992815
91.565,583.482550,251.993195
91.672,583.558094,251.993679
91.781,582.142010,251.994198
91.886,583.170302,251.993956
91.991,582.185329,251.993679
92.110,583.082294,251.992918
92.209,583.887862,251.994198
92.317,584.539594,251.994440
92.419,584.338303,251.995962
92.526,584.287763,251.993195
92.632,583.937071,251.996758
92.736,584.158764,251.995824
92.843,583.706897,251.995478
92.950,583.833424,251.995201
93.062,584.132457,251.995201
93.164,585.014335,251.994959
93.269,584.396187,251.993437
93.384,584.193804,251.994440
93.485,584.397817,251.993956
93.588,584.691562,251.994717
93.695,585.264173,251.994821
93.801,584.851167,251.995962
93.911,584.367535,251.993437
94.018,584.248756,251.995962
94.121,584.412261,251.994717
94.227,583.856920,251.995720
94.338,583.433862,251.994440
94.444,583.800742,251.995824
94.547,583.099941,251.994440
94.654,583.433397,251.993956
94.764,584.312450,251.993679
94.866,582.951944,251.996481
94.972,584.067744,251.994959
95.079,583.857501,251.995962
95.190,584.137578,251.997242
95.295,584.060878,251.995720
95.398,584.696224,251.997622
95.509,584.882186,251.995962
95.613,584.690513,251.997622
95.718,584.452914,251.997346
95.824,584.588418,251.993956
95.930,584.746699,251.994440
96.041,585.252617,251.993956
96.145,585.069984,251.995962
96.250,584.745533,251.994959
96.360,585.352080,251.995582
96.463,585.609139,251.994198
96.570,585.447012,251.993195
96.679,585.962471,251.991535
96.782,585.971124,251.992572
96.888,585.701211,251.991812
96.995,585.873845,251.993679
97.105,584.775961,251.993956
97.211,585.811071,251.991812
97.314,585.241762,251.992054
97.431,585.079201,251.989771
97.531,586.261930,251.991293
97.635,586.485501,251.989529
97.743,586.230804,251.990013
97.850,586.142705,251.991535
97.957,580.651441,251.993195
98.060,576.710410,251.991051
98.166,576.295019,251.993437
98.273,571.172362,251.993437
98.379,576.016435,251.991051
98.490,578.949707,251.991812
98.593,579.536659,251.992054
98.698,580.484399,251.992918
98.810,580.514503,251.993679
98.912,580.197776,251.993437
99.017,580.309587,251.992572
99.123,581.297893,251.990774
99.230,582.164827,251.992054
99.343,581.785796,251.991051
99.447,579.075877,251.991051
99.550,580.261286,251.991535
99.665,577.681282,251.991812
99.765,578.819098,251.992676
99.872,579.029449,251.994440
99.976,579.268312,251.991535
100.086,578.320033,251.992330
100.190,579.748658,251.991535
100.297,580.078622,251.994198
100.405,580.335066,251.993679
100.508,580.159744,251.992572
100.614,580.106391,251.992330
100.721,578.531381,251.989252
100.835,580.384530,251.990774
100.934,581.386663,251.992918
101.041,581.633081,251.993679
101.157,582.297701,251.991051
101.255,582.489387,251.992330
101.359,583.109693,251.993679
101.466,582.240121,251.992572
101.572,581.736736,251.991051
101.687,581.588666,251.991051
101.789,581.735694,251.991293
101.892,582.885102,251.991293
101.998,583.218843,251.991812
102.107,582.852613,251.990774
102.215,581.797136,251.992054
102.317,582.108309,251.991293
102.424,582.236646,251.990878
102.536,581.373023,251.992572
102.639,580.490166,251.993195
102.743,581.180604,251.993437
102.858,582.384957,251.991812
102.961,581.926530,251.993679
103.068,582.233286,251.992054
103.171,580.990126,251.992054
103.277,579.434728,251.991639
103.385,578.395747,251.992918
103.492,579.737837,251.991535
103.595,580.399866,251.991396
103.702,579.055995,251.992434
103.808,580.116070,251.989529
103.916,580.375997,251.991535
104.023,581.073745,251.992434
104.128,580.370348,251.991051
104.235,581.617697,251.993679
104.344,582.222976,251.994959
104.452,582.231548,251.991154
104.554,582.755512,251.990013
104.661,582.979914,251.992330
104.770,582.775464,251.990013
104.875,583.179476,251.991051
104.980,583.204675,251.991812
105.086,582.805162,251.988387
105.193,582.539119,251.989252
105.304,582.937669,251.990013
105.406,583.025065,251.988768
105.512,583.340103,251.990013
105.629,582.505384,251.987627
105.727,581.548882,251.991535
105.832,581.923636,251.992815
105.938,581.807435,251.990013
106.045,581.184648,251.988145
106.155,581.282522,251.989771
106.259,581.904884,251.988145
106.365,582.847392,251.990774
106.475,582.893108,251.990774
106.581,582.268041,251.991812
106.686,583.219423,251.991293
106.793,583.638766,251.991639
106.897,582.833122,251.990774
107.004,583.687480,251.989252
107.110,583.720618,251.990774
107.220,584.155970,251.990290
107.323,583.850057,251.989771
107.430,582.878836,251.990532
107.535,583.360782,251.990774
107.648,583.193178,251.989010
107.750,583.324073,251.989010
107.854,582.742288,251.993195
107.961,582.711551,251.989529
108.071,583.100521,251.990290
108.176,602.254354,251.990013
108.283,640.269740,251.989529
108.391,663.965950,251.990774
108.495,689.346007,251.990013
108.600,723.246523,251.991051
108.710,734.576993,251.991293
108.816,730.250797,251.990290
108.923,735.563946,251.991293
109.026,743.398100,251.990532
109.133,744.499240,251.990532
109.239,745.329417,251.992572
109.350,747.103080,251.991639
109.452,735.126165,251.991396
109.558,725.091382,251.991812
109.671,736.762092,251.991051
109.775,760.720810,251.992918
109.882,796.681437,251.992918
109.984,807.283335,251.991293
110.090,815.527720,251.992054
110.197,821.714667,251.992157
110.305,826.843026,251.992918
110.412,830.720850,251.989529
110.516,833.469036,251.992330
110.623,836.782810,251.992572
110.732,837.885785,251.995201
110.836,838.819939,251.996481
110.945,844.620302,251.995720
111.050,856.361244,251.996066
111.155,864.277887,251.996758
111.262,870.505417,251.995305
111.378,875.539863,251.994440
111.478,881.637162,251.993195
111.581,885.728814,251.994198
111.687,888.443779,251.994717
111.798,890.647799,251.994440
111.903,892.695946,251.995824
112.009,894.660426,251.996066
112.117,897.284423,251.993195
112.223,900.172090,251.993679
112.327,903.122528,251.993195
112.437,905.011083,251.991293
112.542,904.740616,251.992918
112.647,905.003107,251.993195
112.758,905.597171,251.993437
112.862,906.564198,251.993195
112.966,907.699850,251.992918
113.072,909.061258,251.993679
113.182,909.382500,251.994440
113.287,910.578142,251.995201
113.392,910.941337,251.993679
113.498,911.405034,251.991293
113.610,912.988521,251.990774
113.713,917.037797,251.991293
113.818,920.621278,251.993956
113.925,922.511252,251.994959
114.034,924.294040,251.996481
114.138,925.747348,251.993195
114.244,925.274670,251.991639
114.350,925.513484,251.992918
114.463,926.764677,251.994959
114.566,927.557303,251.993437
114.671,927.716087,251.992054
114.776,928.499101,251.991812
114.886,929.926439,251.992918
114.992,929.324793,251.990290
115.096,929.714299,251.990532
115.202,929.386314,251.990878
115.309,930.531431,251.990013
115.417,931.332519,251.988387
115.524,925.608531,251.991051
115.628,922.618838,251.991293
115.738,923.582689,251.989771
115.841,928.073784,251.990290
115.947,930.358781,251.987627
116.054,932.121897,251.989252
116.169,933.016547,251.987903
116.270,934.055911,251.988768
116.372,935.257447,251.990774
116.488,936.128597,251.990774
116.588,937.637494,251.990532
116.692,938.960932,251.991535
116.801,940.503547,251.990532
116.907,941.314531,251.990532
117.013,942.093870,251.991812
117.118,943.357353,251.989252
117.225,944.976775,251.990290
117.334,936.302132,251.990774
117.439,949.213766,251.989252
117.546,951.743381,251.989529
117.656,953.891335,251.990532
117.760,956.746469,251.988768
117.864,958.713521,251.989771
117.971,960.870246,251.986347
118.077,961.184988,251.985863
118.188,960.558558,251.988491
118.294,960.534849,251.989529
118.397,960.016124,251.988491
118.508,960.457195,251.991051
118.611,960.974578,251.990290
118.716,952.069715,251.989252
118.822,952.604333,251.992054
118.938,941.232588,251.990532
119.040,668.160503,251.991812
119.145,609.581082,251.990532
119.248,584.733526,251.990013
119.354,579.986688,251.989010
119.464,573.350682,251.990774
119.567,576.328686,251.990013
119.677,577.026070,251.989529
119.783,578.138263,251.989252
119.886,578.200411,251.990290
119.992,576.028751,251.992330
120.099,575.626383,251.989529
120.209,577.099250,251.990636
120.313,573.525835,251.991535
120.418,578.990955,251.993195
120.534,579.446691,251.991293
120.634,573.615707,251.991293
120.741,572.263564,251.992676
120.844,571.604124,251.992815
120.952,571.365925,251.990774
121.057,571.526888,251.992918
121.164,572.301970,251.990532
121.270,573.439948,251.991051
121.380,574.145048,251.990532
121.485,573.713310,251.989529
121.590,573.813205,251.990774
121.700,574.636577,251.990290
121.803,574.996415,251.987627
121.909,574.839706,251.991535
122.015,574.548175,251.990290
122.126,575.487872,251.988768
122.232,576.195062,251.991812
122.334,575.233986,251.989010
