timestamp,CH0_pF
89.574,426.959000,252.937674
89.681,426.679508,252.938439
89.794,426.866273,252.938439
89.897,427.048733,252.940004
90.005,427.337729,252.938196
90.108,428.160525,252.937188
90.213,429.107679,252.938092
90.319,429.755416,252.938439
90.432,430.804548,252.941012
90.535,431.363579,252.938857
90.643,426.976768,252.940491
90.745,427.286505,252.938196
90.852,427.799369,252.941012
90.958,428.013553,252.938439
91.065,428.124256,252.938439
91.171,428.205312,252.940247
91.278,428.270617,252.938196
91.387,428.357639,252.938439
91.495,428.500781,252.940247
91.599,428.637838,252.938196
91.704,428.620711,252.939726
91.811,428.603438,252.938961
91.918,428.682104,252.940769
92.027,428.780819,252.941256
92.132,428.770730,252.939482
92.236,428.858938,252.937083
92.342,429.008781,252.937431
92.457,429.191531,252.938717
92.556,429.182840,252.940247
92.669,429.952330,252.938196
92.768,432.670381,252.938961
92.875,433.143038,252.939482
92.988,433.529601,252.937953
93.088,433.037069,252.935032
93.198,432.094565,252.934788
93.301,431.574442,252.938717
93.408,432.695860,252.940004
93.518,432.842765,252.940004
93.624,433.192949,252.941012
93.727,433.319912,252.941638
93.833,433.324431,252.940769
93.940,433.437359,252.939726
94.052,433.445572,252.940491
94.153,433.378893,252.939726
94.263,433.091027,252.938439
94.369,433.078383,252.938717
94.472,433.229316,252.938961
94.579,433.462451,252.938196
94.690,432.018213,252.939726
94.795,434.496388,252.938196
94.901,433.734233,252.938196
95.006,434.335518,252.941012
95.110,433.676313,252.938335
95.217,421.959243,252.938439
95.323,363.445180,252.940247
95.430,308.309753,252.940491
95.536,309.304780,252.940491
95.643,309.047820,252.940247
95.749,309.193089,252.940491
95.860,310.068527,252.939726
95.964,311.457065,252.941256
96.068,312.025116,252.941777
96.179,312.164181,252.942021
96.285,312.881933,252.940769
96.392,313.020509,252.940004
96.495,313.074512,252.939726
96.600,312.648221,252.941256
96.706,312.244169,252.941012
96.816,312.216095,252.940491
96.924,312.151556,252.940004
97.027,312.215391,252.939726
97.134,312.335600,252.938961
97.246,312.510398,252.940769
97.347,312.891068,252.938439
97.453,313.115141,252.940491
97.560,313.251365,252.938335
97.666,313.451446,252.938961
97.778,313.515001,252.940491
97.887,313.540126,252.939726
97.987,313.669337,252.937848
98.092,313.719719,252.936805
98.198,313.717403,252.937848
98.305,313.843550,252.938857
98.416,313.706343,252.939100
98.518,313.821985,252.937570
98.628,313.922689,252.938439
98.731,313.953634,252.937431
98.838,314.068081,252.939239
98.949,314.081148,252.941256
99.051,314.137261,252.942125
99.160,314.189977,252.941012
99.264,314.214516,252.941012
99.370,314.229298,252.939726
99.477,314.259196,252.941256
99.588,314.286065,252.938717
99.690,314.278009,252.938857
99.801,314.324976,252.938857
99.903,314.379255,252.938439
100.009,314.426244,252.938717
100.124,314.452138,252.936040
100.222,314.459868,252.937570
100.332,314.474097,252.937431
100.435,314.502036,252.937570
100.541,314.503934,252.937848
100.652,314.533252,252.936562
100.757,314.533584,252.937431
100.862,314.515746,252.938196
100.967,314.473765,252.937848
101.074,314.465939,252.938439
101.187,314.474809,252.936562
101.286,314.488564,252.938857
101.395,314.497862,252.940247
101.500,314.507065,252.940004
101.605,314.532920,252.937327
101.712,314.536811,252.938613
101.823,314.512520,252.934788
101.926,314.527179,252.938335
102.041,314.549906,252.937953
102.137,314.590240,252.939482
102.244,314.663430,252.938196
102.357,314.679144,252.938439
102.457,314.698325,252.940491
102.568,314.720974,252.940491
102.671,314.716463,252.941012
102.776,314.724536,252.939726
102.889,314.742771,252.941256
102.991,314.745383,252.938717
103.098,314.759773,252.938857
103.205,314.778296,252.938857
103.309,314.821808,252.938439
103.415,314.843804,252.939100
103.526,314.849601,252.938092
103.628,314.871600,252.937327
103.738,314.867846,252.937083
103.840,314.894695,252.938196
103.947,314.913372,252.938961
104.053,314.904010,252.940004
104.165,314.887472,252.939239
104.272,314.895313,252.937083
104.375,314.878728,252.937674
104.479,314.887139,252.938717
104.586,314.904627,252.936040
104.698,314.917459,252.937083
104.801,314.934142,252.936318
104.905,314.970316,252.937674
105.011,315.009159,252.936909
105.118,315.243406,252.938092
105.231,316.065430,252.934510
105.334,313.849746,252.937431
105.437,343.123657,252.936040
105.544,377.968769,252.937327
105.651,423.362140,252.938961
105.767,442.723767,252.939239
105.864,462.066733,252.938857
