timestamp,MUX1_0_pF,MUX1_1_pF,MUX1_2_pF,MUX1_3_pF,MUX2_0_pF,MUX2_1_pF,MUX2_2_pF,MUX2_3_pF
192.352,311.897530,290.465720,294.337670,294.423159,309.599566,289.019652,292.779520,293.541623
192.688,311.899405,290.465509,294.337152,294.501645,309.605131,289.016878,292.780290,293.514119
193.035,311.901234,290.467160,294.335987,294.434511,309.601746,289.019358,292.781746,293.460882
193.396,311.901890,290.468049,294.338015,294.433346,309.603647,289.019064,292.783802,293.567154
193.732,311.904140,290.467160,294.337972,294.462139,309.606755,289.018770,292.780676,293.558429
194.120,311.901562,290.466863,294.338835,294.498752,309.604575,289.017130,292.779777,293.529804
194.460,311.900015,290.465974,294.336850,294.444396,309.610234,289.018181,292.780676,293.491215
194.795,311.902874,290.467160,294.338533,294.445864,309.606152,289.019358,292.780590,293.562254
195.156,311.912015,290.467160,294.338231,294.468831,309.608007,289.017425,292.781447,293.539861
195.503,311.904468,290.466271,294.338835,294.471723,309.608935,289.019905,292.781746,293.495039
195.884,311.902874,290.466863,294.337972,294.434209,309.617702,289.017298,292.783802,293.466982
196.228,311.904749,290.469361,294.340906,294.447850,309.608657,289.020199,292.783502,293.554904
196.577,311.903812,290.467456,294.340000,294.524359,309.607358,289.022259,292.782346,293.522541
196.920,311.889562,290.466863,294.339439,294.486014,309.606755,289.018770,292.782945,293.499293
197.294,311.890874,290.467753,294.340906,294.480488,309.608657,289.020493,292.784315,293.528859
197.644,311.889562,290.468896,294.337368,294.434813,309.608007,289.019064,292.782645,293.533200
197.986,311.889890,290.465974,294.339137,294.502595,309.607683,289.017425,292.782046,293.475919
198.343,311.886749,290.466271,294.337756,294.496118,309.604900,289.019064,292.782346,293.504880
198.687,311.892140,290.470250,294.342071,294.464211,309.605827,289.021670,292.787827,293.579534
199.067,311.896874,290.470843,294.341984,294.435936,309.604575,289.022679,292.788426,293.530621
199.408,311.901890,290.471140,294.341769,294.525525,309.604900,289.021250,292.785857,293.536423
199.761,311.898140,290.469954,294.341510,294.483683,309.605503,289.022511,292.784401,293.521080
200.102,311.896171,290.470081,294.341208,294.431360,309.603369,289.020787,292.786071,293.554603
200.456,311.896593,290.470843,294.341424,294.387380,309.603647,289.022133,292.784101,293.518760
200.834,311.897812,290.468303,294.340604,294.515333,309.600493,289.018307,292.782046,293.527784
201.168,311.894015,290.468896,294.341510,294.474875,309.600215,289.020199,292.784315,293.485157
201.529,311.888624,290.468049,294.338533,294.446468,309.597710,289.018181,292.782645,293.554087
201.872,311.892374,290.470081,294.340302,294.459204,309.599287,289.020493,292.783502,293.554689
202.247,311.889984,290.469488,294.339741,294.500263,309.596504,289.016878,292.784915,293.522541
202.590,311.874750,290.469192,294.340302,294.464125,309.598638,289.021544,292.784701,293.488981
202.937,311.875078,290.469785,294.337368,294.422857,309.594881,289.022259,292.783802,293.548027
203.287,311.873203,290.468599,294.342589,294.459808,309.592098,289.020787,292.784615,293.521682
203.667,311.870954,290.470081,294.337454,294.480143,309.591171,289.022679,292.782645,293.474243
204.013,311.872172,290.468896,294.339137,294.443792,309.602441,289.021544,292.781746,293.461784
204.359,311.876625,290.468303,294.341208,294.472026,309.588944,289.019905,292.784701,293.566552
204.720,311.864626,290.469658,294.342287,294.535458,309.590243,289.022133,292.785001,293.526581
205.070,311.868469,290.470632,294.341208,294.468572,309.588342,289.022679,292.785300,293.470720
205.411,311.876953,290.470843,294.340000,294.483942,309.587089,289.020787,292.783502,293.583274
205.792,311.875078,290.470250,294.342287,294.445864,309.584910,289.020956,292.784915,293.537884
206.135,311.873813,290.468896,294.342977,294.518615,309.582080,289.021544,292.784101,293.494094
206.492,311.869688,290.469107,294.341984,294.495600,309.581153,289.020367,292.785001,293.509778
206.831,311.870344,290.468049,294.340604,294.475264,309.581153,289.020199,292.785001,293.572871
207.186,311.863080,290.468811,294.341208,294.430972,309.579298,289.020199,292.787527,293.527398
207.535,311.869079,290.469954,294.340604,294.515938,309.579622,289.019652,292.782645,293.505481
207.910,311.866267,290.471140,294.341769,294.472630,309.577072,289.022259,292.785001,293.492117
208.243,311.865564,290.470377,294.342287,294.447332,309.575217,289.022133,292.785557,293.565908
208.597,311.862048,290.470377,294.339741,294.439432,309.574289,289.021376,292.786371,293.546050
208.976,311.858955,290.468896,294.342589,294.512483,309.577396,289.020493,292.785857,293.530019
209.322,311.847239,290.468811,294.340604,294.459204,309.574289,289.020787,292.785472,293.492117
209.668,311.844755,290.468515,294.340000,294.439432,309.573686,289.021376,292.784615,293.560492
210.020,311.840022,290.469658,294.341208,294.426698,309.571460,289.021838,292.783802,293.529546
210.366,311.839412,290.469785,294.340302,294.498752,309.568956,289.018770,292.783802,293.506040
210.751,311.837210,290.468599,294.341424,294.476386,309.570533,289.020493,292.784701,293.500840
211.090,311.835242,290.469658,294.341726,294.462657,309.564272,289.018475,292.785857,293.560793
211.437,311.833695,290.470547,294.339741,294.532219,309.563948,289.022427,292.785857,293.524260
211.798,311.831540,290.470632,294.342287,294.485151,309.562417,289.021838,292.784315,293.496157
212.138,311.828119,290.469192,294.342071,294.453073,309.570811,289.022973,292.786157,293.507544
212.489,311.826760,290.471140,294.343840,294.420224,309.558336,289.024445,292.787827,293.544847
212.843,311.826760,290.471394,294.341769,294.529368,309.557734,289.022679,292.785771,293.514720
213.222,311.827088,290.469488,294.346127,294.508338,309.553931,289.022427,292.785771,293.536724
213.571,311.823573,290.469658,294.340906,294.476429,309.553931,289.021670,292.785557,293.582801
213.930,311.818606,290.470843,294.341984,294.422857,309.547995,289.022427,292.786371,293.527183
214.282,311.816966,290.470081,294.342373,294.521465,309.547717,289.021670,292.785472,293.504020
214.636,311.814483,290.467456,294.338619,294.485151,309.544935,289.020787,292.785300,293.531996
214.983,311.810312,290.468811,294.340604,294.444958,309.540205,289.021964,292.784315,293.571797
215.333,311.806845,290.469658,294.341769,294.405117,309.541411,289.022427,292.786157,293.518760
215.674,311.807829,290.468896,294.340604,294.520300,309.537748,289.019358,292.781575,293.534446
216.028,311.806611,290.468515,294.339741,294.482776,309.535847,289.021376,292.783502,293.519619
216.409,311.801222,290.468599,294.341769,294.427821,309.531488,289.022259,292.783245,293.550950
216.755,311.798318,290.470250,294.340302,294.416167,309.528335,289.020199,292.784101,293.529461
217.111,311.797708,290.470843,294.343538,294.515636,309.528335,289.019905,292.784915,293.524260
217.449,311.796771,290.471394,294.343193,294.465377,309.525832,289.020787,292.785001,293.486618
217.821,311.794194,290.470928,294.340000,294.453160,309.521473,289.021082,292.783245,293.561867
218.165,311.790493,290.469488,294.342977,294.459506,309.518320,289.019905,292.783245,293.536724
218.519,311.786651,290.469658,294.341122,294.485669,309.514333,289.018770,292.784401,293.487520
218.872,311.784168,290.469954,294.342675,294.455448,309.517718,289.020956,292.785557,293.443225
219.226,311.776906,290.467753,294.341769,294.478416,309.508399,289.017593,292.784016,293.564532
219.567,311.779108,290.471690,294.341510,294.540424,309.510253,289.020956,292.783502,293.519619
219.947,311.776203,290.470377,294.342589,294.480704,309.505524,289.019905,292.781575,293.468357
220.291,311.771565,290.470377,294.341984,294.483683,309.512710,289.021544,292.784915,293.507759
220.633,311.766506,290.468599,294.343538,294.441504,309.498060,289.019064,292.784701,293.532985
220.993,311.763929,290.470377,294.339439,294.516240,309.498663,289.018307,292.780376,293.477895
221.337,311.759151,290.469785,294.340906,294.493225,309.492451,289.019905,292.781190,293.477595
221.721,311.757933,290.468599,294.340302,294.493225,309.491802,289.019358,292.781190,293.582199
222.063,311.754513,290.468515,294.339439,294.459851,309.488371,289.020787,292.784101,293.540764
222.403,311.752218,290.467753,294.340604,294.510411,309.484014,289.020493,292.783802,293.487219
222.765,311.749126,290.469785,294.339137,294.479624,309.479934,289.018475,292.780976,293.496243
223.106,311.745285,290.468811,294.342287,294.451390,309.477802,289.018013,292.782346,293.565091
223.492,311.741866,290.471140,294.342589,294.420310,309.474650,289.021544,292.785771,293.526581
223.832,311.738680,290.470250,294.342589,294.519090,309.471498,289.020199,292.782945,293.521682
224.182,311.734933,290.470843,294.341769,294.480186,309.466770,289.019064,292.782645,293.518459
224.522,311.730202,290.469361,294.341769,294.445260,309.463386,289.020493,292.783502,293.556752
224.910,311.726689,290.469361,294.340000,294.418540,309.462134,289.021838,292.782645,293.523057
225.250,311.724816,290.471224,294.343495,294.503761,309.457453,289.018013,292.785001,293.514720
225.598,311.721959,290.471394,294.341769,294.462441,309.456201,289.022259,292.782945,293.490055
225.956,311.712825,290.469107,294.340302,294.432439,309.449666,289.017887,292.782945,293.551466
226.291,311.713153,290.470632,294.342287,294.442972,309.446839,289.018013,292.780676,293.540463
226.684,311.707767,290.470547,294.342373,294.492059,309.443733,289.019064,292.782945,293.508317
227.024,311.704255,290.470081,294.338533,294.446684,309.445263,289.020493,292.781746,293.479141
227.386,311.697651,290.468811,294.341208,294.438267,309.433722,289.018770,292.782431,293.549789
227.729,311.697979,290.467456,294.339439,294.531700,309.431544,289.017130,292.780976,293.526796
228.082,311.688847,290.466863,294.339741,294.492146,309.426493,289.017887,292.782046,293.510380
228.432,311.689175,290.467753,294.339137,294.483942,309.438079,289.019905,292.781746,293.524819
228.774,311.681916,290.467456,294.339137,294.440037,309.421209,289.018770,292.782645,293.537583
229.123,311.676531,290.471140,294.339482,294.504279,309.412126,289.019905,292.779520,293.491516
229.502,311.690392,290.467456,294.339741,294.471723,309.561165,289.021670,292.784615,293.473040
229.872,311.687302,290.468599,294.341510,294.444094,309.566730,289.020787,292.787527,293.583962
230.212,311.684398,290.469361,294.338619,294.421389,309.558661,289.023562,292.786157,293.541623
230.544,311.681635,290.468049,294.340604,294.513304,309.558012,289.023268,292.786371,293.517857
230.903,311.673674,290.467753,294.340302,294.489771,309.551149,289.021544,292.786371,293.527183
231.246,311.670865,290.468303,294.340302,294.453764,309.548320,289.023268,292.785300,293.574634
231.633,311.666135,290.468896,294.342071,294.402183,309.544564,289.022427,292.790781,293.515279
231.980,311.658550,290.470081,294.341726,294.506049,309.540855,289.022511,292.787827,293.516697
232.320,311.658877,290.472579,294.341726,294.464729,309.537748,289.025580,292.787527,293.490141
232.676,311.651011,290.470843,294.342071,294.441202,309.530515,289.024445,292.786157,293.568272
233.019,311.647827,290.469954,294.342071,294.426353,309.525878,289.022679,292.786371,293.532684
233.389,311.645627,290.469361,294.343753,294.508036,309.519943,289.022427,292.786970,293.536724
233.732,311.636778,290.468896,294.341208,294.461319,309.516790,289.022427,292.785557,293.494094
234.088,311.628303,290.469954,294.339741,294.442713,309.508074,289.023268,292.785001,293.558128
234.434,311.628584,290.471224,294.341984,294.443490,309.507379,289.021670,292.785857,293.534747
234.804,311.621281,290.469954,294.340000,294.481092,309.498663,289.019064,292.785001,293.491215
235.165,311.613135,290.470632,294.341984,294.451994,309.501769,289.025285,292.788127,293.470720
235.500,311.608032,290.472283,294.341208,294.453376,309.493378,289.025874,292.788127,293.564532
235.859,311.602789,290.469954,294.340906,294.540122,309.488047,289.022679,292.786157,293.533543
236.201,311.597406,290.469954,294.340604,294.481006,309.479888,289.024445,292.788983,293.497016
236.583,311.590712,290.472283,294.344358,294.469090,309.490272,289.026462,292.788127,293.501958
236.936,311.586359,290.471394,294.344056,294.451692,309.470849,289.023099,292.791338,293.550262
237.277,311.580368,290.470928,294.340000,294.517104,309.463061,289.025033,292.785172,293.498778
237.618,311.568994,290.471394,294.343279,294.472328,309.455923,289.024445,292.787527,293.480516
238.001,311.564266,290.470843,294.342589,294.459808,309.449991,289.025285,292.785771,293.580437
238.346,311.534922,290.468811,294.339741,294.440037,309.285466,289.018181,292.786371,293.540463
238.680,311.533051,290.471140,294.343193,294.522372,309.280742,289.020493,292.784915,293.514720
239.039,311.527061,290.469658,294.339741,294.479322,309.274814,289.020493,292.784401,293.512357
239.386,311.515081,290.466863,294.338533,294.447246,309.265182,289.016290,292.781190,293.559030
239.762,311.509700,290.468515,294.338835,294.410340,309.260829,289.019064,292.785857,293.514419
240.114,311.504038,290.469785,294.338015,294.499443,309.254577,289.017130,292.778620,293.489453
240.468,311.498377,290.469192,294.340302,294.463564,309.250826,289.020199,292.783502,293.497618
240.811,311.487943,290.468896,294.340604,294.427518,309.238648,289.018475,292.781575,293.551165
241.158,311.483264,290.470843,294.342287,294.389451,309.236194,289.018770,292.783802,293.499379
241.527,311.475966,290.466567,294.339137,294.497284,309.228322,289.017046,292.781190,293.509778
241.892,311.466562,290.466567,294.339439,294.471421,309.283892,289.020787,292.784615,293.516697
242.225,311.475966,290.469658,294.339439,294.435331,309.370006,289.021670,292.785557,293.552927
242.592,311.465907,290.468599,294.341208,294.414483,309.360369,289.021376,292.786371,293.524518
242.939,311.464270,290.470547,294.342287,294.489210,309.358145,289.022133,292.787827,293.514419
243.290,311.453323,290.468049,294.339137,294.447634,309.355968,289.022973,292.784615,293.498778
243.637,311.444435,290.470547,294.339741,294.408657,309.339661,289.023268,292.786756,293.544202
244.004,311.438167,290.468303,294.342287,294.524143,309.333824,289.020199,292.785300,293.521897
244.368,311.428344,290.469954,294.343538,294.490073,309.326319,289.023856,292.786371,293.520221
244.695,311.418662,290.468599,294.340302,294.454843,309.331322,289.022427,292.786371,293.503419
245.068,311.404818,290.469107,294.338921,294.422857,309.306077,289.021376,292.783245,293.534661
245.414,311.397802,290.467456,294.341208,294.515333,309.296397,289.021376,292.785771,293.518760
245.756,311.391489,290.468599,294.342891,294.473494,309.290144,289.022511,292.786457,293.504020
246.110,311.374186,290.466567,294.337972,294.441461,309.277361,289.019652,292.783502,293.574032
246.473,311.370445,290.467456,294.339137,294.416771,309.272684,289.020199,292.785472,293.528558
246.836,311.358755,290.466271,294.340000,294.506654,309.262357,289.020493,292.784615,293.519018
247.193,311.351180,290.465974,294.336850,294.467363,309.250826,289.019905,292.782945,293.499680
247.539,311.333927,290.464831,294.338921,294.439432,309.242121,289.019905,292.783802,293.561867
247.891,311.324436,290.470081,294.339741,294.426914,309.232397,289.023688,292.785300,293.525120
248.233,311.295825,290.467160,294.340604,294.492146,309.065586,289.018475,292.782346,293.498778
248.606,311.287271,290.469192,294.339137,294.449922,309.051891,289.017046,292.782046,293.467455
248.954,311.275305,290.466567,294.338835,294.428382,309.039354,289.018307,292.780890,293.538099
249.308,311.265817,290.469192,294.341769,294.416167,309.028529,289.018013,292.782346,293.506856
249.649,311.259554,290.469954,294.342287,294.485151,309.019139,289.018770,292.785300,293.490141
250.003,311.243757,290.467753,294.338619,294.449620,309.004198,289.018307,292.778920,293.465221
250.392,311.230251,290.466271,294.337756,294.419404,308.995457,289.017298,292.780076,293.529461
250.735,311.215484,290.468599,294.338533,294.421173,308.983015,289.016752,292.779777,293.511755
251.069,311.200625,290.466863,294.337066,294.474962,308.966459,289.018181,292.780676,293.482579
251.426,311.185580,290.466863,294.335383,294.446166,308.960863,289.018181,292.778321,293.468057
251.773,311.171657,290.466863,294.337152,294.428684,308.943106,289.016163,292.780076,293.532082
252.148,311.157548,290.467753,294.337972,294.519479,308.927893,289.017425,292.778235,293.494953
252.500,311.143113,290.464239,294.338835,294.464211,308.914438,289.015407,292.780890,293.470119
252.840,311.133631,290.466271,294.335987,294.438871,308.912589,289.015701,292.778021,293.471880
253.193,311.117563,290.464239,294.337454,294.429504,308.887670,289.014524,292.778321,293.527699
253.582,311.102804,290.464535,294.335987,294.508943,308.872092,289.013683,292.779520,293.499895
253.919,311.090521,290.466271,294.338533,294.459808,308.861784,289.015701,292.779777,293.481719
254.265,311.079826,290.465212,294.336246,294.427821,308.849026,289.015701,292.779520,293.550348
254.618,311.060960,290.462630,294.334779,294.407491,308.836917,289.012044,292.778920,293.513517
254.958,311.053116,290.463942,294.335081,294.493830,308.825363,289.013389,292.775966,293.486016
255.330,311.041069,290.464958,294.335685,294.453160,308.813532,289.013095,292.777165,293.476220
255.686,311.029770,290.465212,294.335685,294.421993,308.801101,289.013978,292.777464,293.542784
256.040,311.013430,290.464535,294.333916,294.404513,308.788625,289.011666,292.779220,293.509220
256.376,311.003439,290.463688,294.334477,294.483942,308.778967,289.013389,292.775495,293.495942
256.727,310.991395,290.463773,294.333010,294.447030,308.766215,289.013683,292.776565,293.480216
257.118,310.994896,290.463942,294.336246,294.416771,308.761918,289.015113,292.780076,293.532383
257.449,310.980099,290.463476,294.336850,294.383927,308.744455,289.013683,292.778535,293.485457
257.801,310.970997,290.464069,294.336548,294.471421,308.737571,289.012212,292.776565,293.479141
258.143,310.960588,290.465509,294.337972,294.438569,308.726715,289.014524,292.779434,293.460581
258.521,310.936086,290.462884,294.333614,294.406024,308.712996,289.011371,292.775709,293.525722
258.861,310.927219,290.464662,294.334218,294.400758,308.701171,289.011498,292.776094,293.503419
259.212,310.929179,290.463773,294.336850,294.469349,308.694012,289.013683,292.778920,293.475618
259.570,310.924466,290.463095,294.335685,294.442022,308.692488,289.013683,292.777464,293.473040
259.913,310.907760,290.463095,294.333097,294.401967,308.674430,289.013683,292.777165,293.513259
260.298,310.901787,290.463942,294.334477,294.503761,308.668841,289.013683,292.774595,293.491516
260.635,310.888629,290.462333,294.334477,294.459506,308.657943,289.012212,292.775409,293.479743
260.990,310.880464,290.462630,294.333010,294.428684,308.664454,289.013978,292.774810,293.465779
261.339,310.872533,290.464069,294.333916,294.403736,308.643351,289.010615,292.774595,293.510079
261.687,310.859050,290.460555,294.331845,294.493009,308.628713,289.008303,292.771984,293.494395
262.036,310.850513,290.462037,294.336246,294.458685,308.620633,289.009732,292.775709,293.481419
262.411,310.844635,290.462333,294.332708,294.424281,308.616893,289.012044,292.773953,293.543686
262.752,310.833019,290.462037,294.333312,294.402269,308.603827,289.009732,292.778620,293.503118
263.107,310.828588,290.460852,294.332708,294.481654,308.595378,289.009144,292.773140,293.479055
263.452,310.819119,290.462630,294.332234,294.444699,308.585130,289.010615,292.775195,293.458218
263.830,310.811283,290.463180,294.334477,294.421993,308.584484,289.012338,292.774810,293.536724
264.182,310.797478,290.460301,294.333010,294.415864,308.573681,289.009144,292.776265,293.507759
264.534,310.800276,290.464535,294.334779,294.474659,308.569619,289.011918,292.775709,293.479657
264.870,310.787730,290.462333,294.331845,294.435418,308.560572,289.011666,292.773140,293.449798
265.242,310.778590,290.461741,294.332492,294.419102,308.549725,289.011498,292.773439,293.526882
265.590,310.769496,290.462037,294.334218,294.401060,308.546263,289.012044,292.775109,293.489282
265.956,310.765393,290.463773,294.333916,294.468485,308.539755,289.011750,292.776265,293.486618
266.289,310.757232,290.463180,294.333614,294.439734,308.532002,289.014272,292.776565,293.449583
266.648,310.751590,290.465805,294.335685,294.420871,308.525402,289.012801,292.777764,293.523057
266.991,310.742451,290.462333,294.332147,294.412714,308.515203,289.010026,292.774895,293.497918
267.383,310.735877,290.460301,294.331845,294.451692,308.509896,289.008009,292.772540,293.449884
267.713,310.726458,290.460852,294.332492,294.427821,308.509619,289.008891,292.773739,293.447822
268.058,310.718346,290.460852,294.332234,294.416167,308.494344,289.009732,292.773739,293.519619
268.415,310.719558,290.462037,294.332449,294.505186,308.494021,289.012632,292.774039,293.493020
268.760,310.702915,290.461444,294.331026,294.449318,308.479994,289.010615,292.773439,293.469217
269.135,310.698486,290.460852,294.333010,294.416771,308.490653,289.009438,292.773653,293.457660
269.473,310.692845,290.462630,294.330680,294.412109,308.471965,289.010026,292.772540,293.513259
269.831,310.689070,290.460555,294.331543,294.493527,308.466659,289.008891,292.771084,293.488895
270.176,310.683476,290.461148,294.333916,294.436497,308.458585,289.009144,292.774296,293.456843
270.530,310.675272,290.458820,294.329559,294.396745,308.452403,289.011077,292.773439,293.530621
270.910,310.672475,290.464239,294.333916,294.400499,308.447697,289.011750,292.777764,293.507759
271.260,310.664877,290.461148,294.334218,294.488001,308.444006,289.010489,292.774510,293.495340
271.604,310.659238,290.460555,294.332708,294.442929,308.438101,289.007714,292.774039,293.479743
271.963,310.652619,290.458820,294.328955,294.395536,308.430905,289.008303,292.771684,293.516697
272.309,310.644510,290.457761,294.331932,294.394069,308.424723,289.007714,292.775495,293.503118
272.668,310.643857,290.457465,294.327876,294.472328,308.418496,289.006958,292.769629,293.489453
273.033,310.635655,290.458269,294.328092,294.425835,308.414483,289.008597,292.772069,293.465221
273.383,310.630994,290.460090,294.330465,294.378101,308.410424,289.010615,292.772840,293.510294
273.727,310.628152,290.460301,294.330163,294.338231,308.407610,289.010321,292.772540,293.474243
274.073,310.623445,290.461444,294.333097,294.473494,308.401752,289.008597,292.773140,293.493020
274.448,310.620323,290.463180,294.333916,294.446468,308.397693,289.011498,292.775966,293.483094
274.798,310.616222,290.460852,294.332234,294.407793,308.393957,289.008891,292.774296,293.511755
275.138,310.613426,290.460090,294.331932,294.381640,308.388653,289.010321,292.772840,293.477380
275.499,310.604619,290.459539,294.331932,294.462744,308.383995,289.010026,292.772283,293.475919
275.838,310.601497,290.461148,294.334261,294.438569,308.387731,289.010909,292.776094,293.479657
276.192,310.596464,290.462630,294.332794,294.395838,308.374678,289.012044,292.774296,293.502817
276.571,310.589568,290.461148,294.332449,294.483381,308.371266,289.010026,292.773953,293.462342
276.910,310.587658,290.461148,294.333614,294.449620,308.365040,289.008009,292.774810,293.436524
277.274,310.581974,290.461148,294.333097,294.446382,308.376846,289.008891,292.773140,293.462944
277.618,310.580762,290.462333,294.331932,294.420828,308.357292,289.008891,292.774039,293.515880
277.962,310.573867,290.460386,294.333916,294.479538,308.350467,289.009732,292.773054,293.476778
278.341,310.566319,290.460301,294.332708,294.445864,308.346087,289.009732,292.771684,293.459722
278.685,310.564176,290.459116,294.332449,294.439734,308.343965,289.008891,292.772540,293.542526
279.039,310.560076,290.459116,294.331026,294.418843,308.338663,289.008891,292.774510,293.498219
279.391,310.557793,290.460852,294.328394,294.461578,308.333360,289.008597,292.772283,293.451344
279.733,310.550293,290.458820,294.331630,294.436799,308.330870,289.009144,292.773140,293.436051
280.085,310.546193,290.462333,294.333916,294.432180,308.327181,289.008597,292.773354,293.530019
280.459,310.543724,290.462333,294.331543,294.410642,308.323723,289.008891,292.776265,293.493278
280.797,310.544656,290.458523,294.331241,294.455750,308.319666,289.008891,292.773354,293.433388
281.158,310.536830,290.460005,294.334477,294.439432,308.315378,289.008597,292.773439,293.424754
281.501,310.535293,290.462884,294.334477,294.449620,308.312242,289.012212,292.775409,293.530320
281.890,310.533336,290.462630,294.334218,294.412411,308.310352,289.011498,292.775195,293.487520
282.226,310.529004,290.461444,294.329861,294.433346,308.304727,289.008303,292.772540,293.433689
282.574,310.521784,290.460852,294.331241,294.416771,308.300440,289.010026,292.771984,293.409033
282.916,310.518011,290.459243,294.330163,294.402528,308.295737,289.008891,292.771684,293.512743
283.303,310.519269,290.459709,294.331241,294.382417,308.295138,289.008303,292.771684,293.468959
283.640,310.513307,290.461148,294.333399,294.458901,308.289237,289.007252,292.772840,293.463545
283.987,310.511723,290.461444,294.334218,294.427821,308.292971,289.010489,292.775409,293.445459
284.347,310.507951,290.462037,294.333614,294.410340,308.283336,289.010026,292.773653,293.509520
284.686,310.502268,290.458523,294.330163,294.499961,308.278035,289.005403,292.770314,293.489539
285.092,310.495422,290.461444,294.332147,294.431921,308.274024,289.009438,292.771084,293.443483
285.394,310.491370,290.459793,294.332708,294.408009,308.284028,289.008891,292.771084,293.442924
285.778,310.493838,290.460301,294.331328,294.408311,308.269369,289.007714,292.773439,293.503719
286.126,310.485409,290.460005,294.329861,294.489469,308.268170,289.005991,292.769329,293.476778
286.465,310.483499,290.459412,294.333312,294.437749,308.262869,289.006958,292.772283,293.448982
286.823,310.478144,290.459709,294.329559,294.419620,308.257891,289.006369,292.771684,293.530922
287.163,310.473394,290.458523,294.330163,294.412714,308.252314,289.006538,292.774296,293.498778
287.537,310.471531,290.458269,294.328696,294.471421,308.250147,289.006958,292.771684,293.465994
287.882,310.467759,290.457973,294.328394,294.425144,308.247013,289.006117,292.771084,293.439488
288.225,310.462404,290.459539,294.329257,294.410642,308.243648,289.006832,292.771684,293.522284
288.579,310.460262,290.459793,294.332147,294.388545,308.240514,289.008303,292.775709,293.490743
288.955,310.460541,290.460090,294.329861,294.467363,308.241113,289.004940,292.771984,293.468658
289.293,310.456443,290.458523,294.328955,294.433907,308.236458,289.008303,292.770485,293.459980
289.649,310.456164,290.460852,294.332708,294.430410,308.232126,289.011371,292.776651,293.523358
289.994,310.453044,290.463476,294.330724,294.389451,308.231158,289.009438,292.771684,293.484254
290.374,310.449877,290.462884,294.332449,294.447850,308.229637,289.008009,292.772840,293.457746
290.721,310.445221,290.462630,294.332794,294.430454,308.223093,289.008303,292.773140,293.438800
291.072,310.438889,290.461444,294.332708,294.410642,308.223093,289.008009,292.770785,293.510681
291.410,310.441124,290.461148,294.332708,294.387164,308.222494,289.008891,292.770485,293.480216
291.787,310.435490,290.458057,294.331630,294.445260,308.218115,289.008891,292.773054,293.453922
292.142,310.433953,290.460301,294.332234,294.423763,308.222494,289.010489,292.774296,293.444299
292.486,310.428599,290.460090,294.334218,294.422598,308.211018,289.008891,292.772840,293.515279
292.829,310.426038,290.460555,294.333614,294.489210,308.208852,289.009144,292.772283,293.487219
293.180,310.424502,290.460301,294.332794,294.437749,308.206041,289.007252,292.771984,293.455683
293.557,310.421941,290.460386,294.332708,294.420526,308.219037,289.009144,292.772840,293.451645
293.892,310.419473,290.461148,294.331630,294.406887,308.200143,289.007714,292.773439,293.500454
294.252,310.416028,290.459709,294.329861,294.470342,308.196134,289.009144,292.769928,293.460581
294.595,310.408160,290.456914,294.332492,294.432741,308.191756,289.007126,292.771684,293.439187
294.972,310.409417,290.460555,294.331630,294.431274,308.193922,289.008009,292.772540,293.538787
295.330,310.405367,290.458820,294.330465,294.416469,308.189268,289.008891,292.775195,293.500454
295.681,310.403830,290.461741,294.332708,294.467967,308.187425,289.008597,292.771984,293.466682
296.024,310.402527,290.459243,294.331241,294.432741,308.183646,289.010909,292.773439,293.449282
296.373,310.398803,290.459243,294.331845,294.420526,308.183969,289.008303,292.773653,293.527398
296.718,310.396941,290.462037,294.335081,294.405419,308.181204,289.012212,292.780376,293.490141
297.099,310.395311,290.459243,294.332234,294.455750,308.177748,289.009438,292.773653,293.451645
297.439,310.391261,290.460555,294.331543,294.426655,308.175905,289.010026,292.773953,293.429951
297.792,310.390889,290.463180,294.332794,294.425447,308.172219,289.010026,292.772540,293.520522
298.134,310.387165,290.460555,294.329861,294.406283,308.171574,289.010321,292.773140,293.494180
298.507,310.382463,290.460852,294.331543,294.446166,308.169731,289.007714,292.773354,293.458820
298.857,310.383487,290.461444,294.332794,294.425533,308.168165,289.010615,292.774039,293.424067
299.196,310.378693,290.461741,294.332147,294.428986,308.166921,289.008891,292.772540,293.515279
299.585,310.382789,290.460555,294.331630,294.419058,308.163189,289.010026,292.772840,293.486317
299.945,310.371804,290.458057,294.331543,294.440943,308.158535,289.006285,292.772283,293.447220
300.279,310.370221,290.459116,294.328955,294.403736,308.165354,289.007714,292.769928,293.428706
300.621,310.366776,290.458820,294.332234,294.396356,308.152316,289.006832,292.772840,293.502043
300.978,310.369011,290.459539,294.331932,294.490678,308.154158,289.009144,292.773439,293.474458
301.329,310.366125,290.462630,294.333010,294.442109,308.151717,289.010026,292.772840,293.444385
301.673,310.361796,290.462037,294.329861,294.411548,308.163511,289.010615,292.774210,293.435450
302.047,310.357374,290.460301,294.332492,294.406887,308.144253,289.008597,292.774296,293.505782
302.403,310.361098,290.460852,294.330076,294.485453,308.146142,289.010321,292.773953,293.487520
302.769,310.358631,290.461148,294.335685,294.440339,308.142088,289.011498,292.772540,293.461698
303.121,310.357095,290.460852,294.333010,294.409174,308.140245,289.009144,292.772283,293.522842
303.463,310.353604,290.461444,294.335081,294.398989,308.136191,289.007420,292.776865,293.497016
303.807,310.349508,290.461444,294.333010,294.473494,308.136191,289.006958,292.771084,293.481719
