timestamp,CH0_pF
102.399,344.364490,253.105628
102.505,344.338932,253.107681
102.595,344.272535,253.105523
102.719,344.221009,253.104757
102.825,344.252496,253.103470
102.931,344.254548,253.105523
103.038,344.189256,253.105523
103.143,344.181642,253.106010
103.248,344.082795,253.103992
103.349,344.058561,253.105767
103.454,344.082093,253.103470
103.559,343.970177,253.104479
103.671,344.249741,253.104479
103.782,344.329584,253.102948
103.882,344.387998,253.103470
103.983,344.327153,253.103470
104.091,344.303975,253.105384
104.197,344.442317,253.105628
104.301,344.540232,253.105245
104.406,344.504651,253.103226
104.517,344.488377,253.102460
104.620,344.455453,253.101834
104.725,344.461021,253.101312
104.832,343.634797,253.103470
104.939,341.537288,253.106915
105.046,341.317593,253.104757
105.151,343.007783,253.105523
105.257,344.780564,253.104479
105.367,345.109912,253.103226
105.472,345.635746,253.104235
105.578,346.269033,253.104479
105.683,346.192353,253.103992
105.796,346.121305,253.104235
105.901,346.100077,253.103470
106.009,346.132084,253.105245
106.110,346.084728,253.103992
106.218,346.049135,253.101938
106.324,345.977749,253.101695
106.433,346.110201,253.102704
106.535,346.150212,253.102704
106.642,345.703608,253.100407
106.747,345.749475,253.103713
106.854,345.627760,253.106915
106.960,345.702901,253.104757
107.067,345.801332,253.106915
107.174,345.709857,253.106532
107.292,345.591312,253.108934
107.397,345.555413,253.106776
107.494,345.568392,253.109212
107.601,345.589248,253.106915
107.708,346.120979,253.107055
107.814,346.235210,253.103470
107.933,346.301880,253.106289
108.027,346.409929,253.105767
108.134,346.320729,253.105001
108.245,346.263096,253.102704
108.351,346.317841,253.106150
108.453,346.369766,253.105767
108.560,346.394997,253.106915
108.666,346.625575,253.106150
108.773,346.802051,253.106010
108.879,346.851569,253.106776
108.986,346.710086,253.108307
109.103,346.929933,253.106532
109.202,346.532096,253.097623
109.312,346.765370,253.097727
109.420,346.737754,253.097379
109.526,346.567323,253.097623
109.633,346.508704,253.096092
109.736,346.597647,253.094804
109.842,346.711232,253.095326
109.951,346.652851,253.099259
110.050,346.582648,253.100024
110.160,346.588593,253.098389
110.265,346.585157,253.102182
110.369,346.520536,253.100546
110.491,346.463673,253.102078
110.587,346.385896,253.101834
110.695,346.268379,253.097484
110.799,346.277476,253.094943
110.902,346.436800,253.098249
111.013,345.078366,253.097867
111.117,342.968831,253.100024
111.229,343.296444,253.098632
111.339,343.004667,253.098145
111.444,341.690812,253.099154
111.549,341.436169,253.097379
111.654,341.475138,253.097623
111.759,341.480263,253.099398
111.867,341.536274,253.100546
111.969,341.572535,253.098249
112.074,341.537288,253.095570
112.183,341.593045,253.096092
112.290,341.784181,253.097623
112.395,342.012870,253.096718
112.506,342.060122,253.098006
112.614,342.126602,253.098911
112.728,342.160169,253.098145
112.822,342.112523,253.100790
112.931,342.144375,253.098911
113.032,342.167023,253.099259
113.138,342.201292,253.097379
113.245,342.233478,253.098389
113.356,342.195830,253.095222
113.460,344.968746,253.109317
113.570,346.428079,253.105001
113.676,346.543874,253.106289
113.778,345.897029,253.102460
113.887,345.597233,253.103609
113.995,345.694587,253.102182
114.099,345.555521,253.099259
114.204,345.412302,253.099676
114.309,345.337958,253.100024
114.416,345.435533,253.103226
114.522,345.255717,253.100790
114.629,345.320975,253.102460
114.735,345.386252,253.102078
114.843,345.420281,253.102078
114.949,345.793286,253.101556
115.056,346.876086,253.105001
115.162,346.903335,253.105767
115.268,345.262605,253.101834
115.375,344.743541,253.101695
115.481,344.667347,253.101834
115.589,344.963275,253.104757
115.694,345.985528,253.107298
115.801,345.503664,253.103470
115.907,344.856794,253.105245
116.014,344.496973,253.101834
116.120,344.599454,253.104757
116.227,344.385242,253.104757
116.334,344.126302,253.107820
116.441,344.093860,253.105767
116.547,344.008915,253.104757
116.653,344.381837,253.109456
116.762,344.233430,253.116313
116.869,344.409778,253.114538
116.974,344.562729,253.114433
117.079,344.557591,253.108447
117.186,344.662099,253.110744
117.292,344.810014,253.114015
117.399,344.951140,253.116835
117.506,345.351143,253.118610
117.626,345.411977,253.117218
117.725,345.306761,253.119132
117.834,344.921240,253.120281
117.940,344.590042,253.119132
118.043,344.505949,253.117496
118.153,344.468644,253.118366
118.263,344.404265,253.120768
118.359,344.372758,253.122056
118.465,344.232782,253.122056
118.572,344.073133,253.123344
118.679,344.028233,253.121534
118.801,343.988520,253.124979
118.900,344.012638,253.123587
119.010,344.063743,253.123344
119.118,344.064444,253.123587
119.227,344.113886,253.124875
119.325,344.241370,253.124979
119.430,344.312565,253.125884
119.540,343.254109,253.124109
119.641,340.333545,253.122821
119.749,339.755822,253.119758
119.856,339.799233,253.116835
119.965,340.125844,253.117078
120.070,340.315534,253.116313
120.177,340.565572,253.114538
120.281,340.681325,253.115825
120.390,340.693563,253.114781
120.497,340.757585,253.113389
120.604,340.850641,253.114155
120.710,340.932762,253.115686
120.816,341.002336,253.115547
120.923,341.082483,253.114433
121.030,341.058980,253.113911
121.135,340.966214,253.114538
121.243,340.719106,253.118366
121.354,340.699736,253.116591
121.448,340.655414,253.119654
121.555,340.582219,253.119898
121.661,340.585304,253.119515
121.769,340.597909,253.116069
121.875,340.537334,253.115547
121.986,340.549192,253.118366
122.092,340.563870,253.118366
122.198,340.574401,253.117357
122.300,341.256833,253.117357
122.407,342.615327,253.121429
122.514,343.397388,253.117844
122.620,344.357573,253.117078
122.726,344.701599,253.116591
122.834,344.581496,253.118610
122.940,344.548235,253.119654
123.046,345.072892,253.120524
123.155,345.240042,253.121290
123.259,345.011765,253.116974
123.366,344.530227,253.116069
123.472,344.165336,253.116313
123.591,343.663405,253.116591
123.695,343.523467,253.114677
123.805,343.341530,253.114433
123.909,343.242384,253.117844
124.016,343.340185,253.119132
124.111,343.232058,253.117600
124.217,343.267503,253.115303
124.324,343.369134,253.114155
124.431,343.316403,253.116591
124.537,343.130861,253.115199
124.643,343.007729,253.116208
124.750,343.076516,253.115547
124.856,343.289881,253.116835
124.963,343.534452,253.120002
125.069,343.735507,253.117844
125.176,343.252012,253.113389
125.282,343.355359,253.114920
125.388,343.570319,253.123344
125.495,343.621059,253.119758
125.601,343.587932,253.118366
125.708,343.269601,253.113667
125.814,343.146774,253.113389
125.921,343.302631,253.114920
126.027,343.322644,253.120768
126.134,343.327809,253.124353
126.240,343.265405,253.124109
126.346,343.123335,253.121812
126.467,343.211083,253.123344
126.572,343.254109,253.121429
126.680,343.231358,253.121534
126.784,343.212105,253.122578
126.894,343.089953,253.123831
126.998,343.199683,253.125989
127.111,343.267879,253.124875
127.212,343.275464,253.126755
127.306,343.327379,253.124736
127.430,343.348417,253.125223
127.527,343.272021,253.123065
127.633,343.451483,253.126267
127.739,343.590679,253.125641
127.847,343.823104,253.127277
127.955,344.389403,253.128808
128.058,344.244880,253.125989
128.166,343.927669,253.125745
128.271,342.853677,253.121534
128.379,340.594133,253.125884
128.486,339.904429,253.126128
128.592,339.848432,253.124736
128.690,340.128923,253.125502
128.796,340.140124,253.124597
128.902,340.391358,253.124109
129.009,340.590782,253.122821
129.116,340.843134,253.122821
129.222,340.705855,253.123344
129.329,340.609505,253.123831
129.435,340.513512,253.121046
129.542,340.474701,253.123970
129.649,342.484902,253.123344
129.768,343.971202,253.117078
129.872,343.880099,253.120281
129.978,342.942777,253.122299
130.083,343.677576,253.125223
130.190,344.484160,253.124736
130.299,345.149486,253.125362
130.403,345.177896,253.121673
130.501,344.960783,253.123831
130.607,345.014474,253.124214
130.725,344.739320,253.122821
130.820,344.609461,253.120524
130.927,344.354493,253.122056
131.046,344.245582,253.121812
131.155,344.374217,253.124736
131.264,344.567326,253.125745
131.371,344.389673,253.123831
131.467,344.406319,253.122056
131.567,344.238993,253.118888
131.686,344.115289,253.117600
131.792,344.026452,253.116974
131.892,344.330611,253.118123
132.001,344.406319,253.122578
132.113,344.339634,253.128043
132.207,344.274264,253.125989
132.314,344.092456,253.122056
132.428,343.841058,253.117600
132.538,343.834157,253.117600
132.646,343.735184,253.116313
132.755,343.699615,253.118366
132.859,343.747526,253.117218
132.965,343.790703,253.117078
133.073,343.794476,253.120768
133.181,343.848392,253.121046
133.287,343.840735,253.118123
133.394,343.905339,253.118888
133.485,343.882850,253.118471
133.608,343.938727,253.118366
133.712,343.895631,253.117218
133.819,344.039619,253.117844
133.926,344.115613,253.119376
