row_index,col_index,capacitance_pF
0,6,45049.385918612126
0,6,45049.385918612126
0,7,44934.47736924208
0,7,44934.47736924208
1,0,49670.93214121973
1,0,49670.93214121973
1,1,49967.25109909233
1,1,49967.25109909233
1,2,49668.953398925034
1,2,49668.953398925034
1,3,49912.77696373109
1,3,49912.77696373109
1,4,45338.16361223293
1,4,45338.16361223293
1,5,45426.82145980714
1,5,45426.82145980714
1,6,45038.320213905754
1,6,45038.320213905754
1,7,44922.40253661047
1,7,44922.40253661047
2,0,50415.1208118209
2,0,50415.1208118209
2,1,50702.55719089445
2,1,50702.55719089445
2,2,50418.718227973644
2,2,50418.718227973644
2,3,50660.58880156245
2,3,50660.58880156245
2,4,46055.24359545664
2,4,46055.24359545664
2,5,46144.3524940775
2,5,46144.3524940775
2,6,45752.98178182198
2,6,45752.98178182198
2,7,45636.97572804791
2,7,45636.97572804791
3,0,50392.96921665454
3,0,50392.96921665454
3,1,50661.123276108294
3,1,50661.123276108294
3,2,50394.308326106686
3,2,50394.308326106686
3,3,50659.7191661415
3,3,50659.7191661415
3,4,46037.94248161973
3,4,46037.94248161973
3,5,46127.040500941184
3,5,46127.040500941184
3,6,45736.06826985833
3,6,45736.06826985833
3,7,45619.3911026351
3,7,45619.3911026351
4,0,45381.91089927732
4,0,45381.91089927732
4,1,45571.00267210918
4,1,45571.00267210918
4,2,45386.56565000803
4,2,45386.56565000803
4,3,45514.8370299256
4,3,45514.8370299256
4,4,40897.78946574077
4,4,40897.78946574077
4,5,40984.793559124264
4,5,40984.793559124264
4,6,40599.3914595405
4,6,40599.3914595405
4,7,40484.42868481167
4,7,40484.42868481167
5,0,45461.955441106766
5,0,45461.955441106766
5,1,45653.52431263357
5,1,45653.52431263357
5,2,45467.52366368411
5,2,45467.52366368411
5,3,45597.34532289598
5,3,45597.34532289598
5,4,40974.78912310955
5,4,40974.78912310955
5,5,41061.35169959442
5,5,41061.35169959442
5,6,40676.75528050531
5,6,40676.75528050531
5,7,40561.82741879808
5,7,40561.82741879808
6,0,45081.018181085106
6,0,45081.018181085106
6,1,45262.49998861451
6,1,45262.49998861451
6,2,45086.44811127186
6,2,45086.44811127186
6,3,45200.78762353968
6,3,45200.78762353968
6,4,40600.78877732138
6,4,40600.78877732138
6,5,40687.41360104196
6,5,40687.41360104196
6,6,40302.06824486615
6,6,40302.06824486615
6,7,40186.726647878655
6,7,40186.726647878655
7,0,44996.623145905316
7,0,44996.623145905316
7,1,45181.707212777656
7,1,45181.707212777656
7,2,45002.447388969056
7,2,45002.447388969056
7,3,45120.997520587836
7,3,45120.997520587836
7,4,40517.23919909265
7,4,40517.23919909265
7,5,40603.66812932412
7,5,40603.66812932412
7,6,40218.221087075646
7,6,40218.221087075646
7,7,40103.61542796266
7,7,40103.61542796266
0,0,49785.73414431337
0,0,49785.73414431337
0,1,50097.51071496439
0,1,50097.51071496439
0,2,49820.15253396754
0,2,49820.15253396754
0,3,50041.7829479825
0,3,50041.7829479825
0,4,45485.70644932246
0,4,45485.70644932246
0,5,45593.330982016145
0,5,45593.330982016145
0,6,45187.735316699065
0,6,45187.735316699065
0,7,45072.21374098179
0,7,45072.21374098179
1,0,49779.37179895351
1,0,49779.37179895351
1,1,50112.57789600217
1,1,50112.57789600217
1,2,49817.84685285879
1,2,49817.84685285879
1,3,50076.947990132256
1,3,50076.947990132256
1,4,45539.01551577914
1,4,45539.01551577914
1,5,45655.5625182003
1,5,45655.5625182003
1,6,45208.514810566594
1,6,45208.514810566594
1,7,45066.8547879505
1,7,45066.8547879505
2,0,51002.3125784461
2,0,51002.3125784461
2,1,51274.45684811601
2,1,51274.45684811601
2,2,51005.82660223973
2,2,51005.82660223973
2,3,51238.47464646909
2,3,51238.47464646909
2,4,46641.39430687067
2,4,46641.39430687067
2,5,46766.74888031792
2,5,46766.74888031792
2,6,46386.92180289828
2,6,46386.92180289828
2,7,46285.13810108761
2,7,46285.13810108761
3,0,51152.13571505456
3,0,51152.13571505456
3,1,51440.66065810876
3,1,51440.66065810876
3,2,51161.2543875587
3,2,51161.2543875587
3,3,51429.33598885485
3,3,51429.33598885485
3,4,46793.27481149806
3,4,46793.27481149806
3,5,46901.05699252371
3,5,46901.05699252371
3,6,46510.01603386591
3,6,46510.01603386591
3,7,46391.43038054135
3,7,46391.43038054135
4,0,45350.85148350606
4,0,45350.85148350606
4,1,45548.126994337304
4,1,45548.126994337304
4,2,45355.6319114549
4,2,45355.6319114549
4,3,45492.134669230574
4,3,45492.134669230574
4,4,40900.47046995339
4,4,40900.47046995339
4,5,40987.72045038248
4,5,40987.72045038248
4,6,40602.27716257494
4,6,40602.27716257494
4,7,40487.36038827565
4,7,40487.36038827565
5,0,45427.16759818179
5,0,45427.16759818179
5,1,45630.19929425597
5,1,45630.19929425597
5,2,45434.829807142705
5,2,45434.829807142705
5,3,45571.56686290694
5,3,45571.56686290694
5,4,40977.85333384944
5,4,40977.85333384944
5,5,41064.76278702618
5,5,41064.76278702618
5,6,40680.24892288677
5,6,40680.24892288677
5,7,40565.306264951614
5,7,40565.306264951614
6,0,45050.85962826266
6,0,45050.85962826266
6,1,45238.235594460275
6,1,45238.235594460275
6,2,45056.06376918847
6,2,45056.06376918847
6,3,45185.65205070927
6,3,45185.65205070927
6,4,40604.71465142545
6,4,40604.71465142545
6,5,40691.44986271922
6,5,40691.44986271922
6,6,40306.015157370915
6,6,40306.015157370915
6,7,40190.784650523296
6,7,40190.784650523296
7,0,44959.89126739751
7,0,44959.89126739751
7,1,45150.2128289049
7,1,45150.2128289049
7,2,44964.8221063358
7,2,44964.8221063358
7,3,45092.89077131034
7,3,45092.89077131034
7,4,40521.72970559494
7,4,40521.72970559494
7,5,40608.21851989363
7,5,40608.21851989363
7,6,40222.51457344366
7,6,40222.51457344366
7,7,40107.431123318194
7,7,40107.431123318194
0,0,50074.99835006654
0,0,50074.99835006654
0,1,50332.6299259741
0,1,50332.6299259741
0,2,50038.69709820661
0,2,50038.69709820661
0,3,50282.42993025689
0,3,50282.42993025689
0,4,45676.75088781703
0,4,45676.75088781703
0,5,45700.70148878215
0,5,45700.70148878215
0,6,45364.59629184605
0,6,45364.59629184605
0,7,45243.930965126056
0,7,45243.930965126056
1,0,49939.38225974618
1,0,49939.38225974618
1,1,50215.69976069498
1,1,50215.69976069498
1,2,49944.879674729564
1,2,49944.879674729564
1,3,50227.04622942072
1,3,50227.04622942072
1,4,45598.15753726518
1,4,45598.15753726518
1,5,45683.26619323044
1,5,45683.26619323044
1,6,45249.97917355487
1,6,45249.97917355487
1,7,45081.36037461198
1,7,45081.36037461198
2,0,50660.58880156245
2,0,50660.58880156245
2,1,50967.777345181996
2,1,50967.777345181996
2,2,50622.6808141447
2,2,50622.6808141447
2,3,50875.99448039031
2,3,50875.99448039031
2,4,46308.697986198385
2,4,46308.697986198385
2,5,46555.949581048764
2,5,46555.949581048764
2,6,46119.28908384002
2,6,46119.28908384002
2,7,46069.23133984517
2,7,46069.23133984517
3,0,50921.005909234795
3,0,50921.005909234795
3,1,51211.89263605487
3,1,51211.89263605487
3,2,50933.030612676936
3,2,50933.030612676936
3,3,51193.18895051336
3,3,51193.18895051336
3,4,46590.38848614113
3,4,46590.38848614113
3,5,46695.994969165775
3,5,46695.994969165775
3,6,46310.28934216017
3,6,46310.28934216017
3,7,46225.23132471819
3,7,46225.23132471819
4,0,45355.977236483246
4,0,45355.977236483246
4,1,45564.03230232131
4,1,45564.03230232131
4,2,45359.637924261966
4,2,45359.637924261966
4,3,45513.41763456126
4,3,45513.41763456126
4,4,40902.64569402713
4,4,40902.64569402713
4,5,40989.42794840951
4,5,40989.42794840951
4,6,40601.425718198036
4,6,40601.425718198036
4,7,40486.53197179646
4,7,40486.53197179646
5,0,45423.01419877905
5,0,45423.01419877905
5,1,45637.448198574464
5,1,45637.448198574464
5,2,45438.769367785826
5,2,45438.769367785826
5,3,45592.16313268389
5,3,45592.16313268389
5,4,40977.22069444439
5,4,40977.22069444439
5,5,41063.71826161779
5,5,41063.71826161779
5,6,40678.971344742335
5,6,40678.971344742335
5,7,40563.91726897324
5,7,40563.91726897324
6,0,45056.3221004029
6,0,45056.3221004029
6,1,45252.86989611725
6,1,45252.86989611725
6,2,45058.609188349474
6,2,45058.609188349474
6,3,45189.13187236102
6,3,45189.13187236102
6,4,40602.894638991806
6,4,40602.894638991806
6,5,40688.78938367763
6,5,40688.78938367763
6,6,40303.35382045122
6,6,40303.35382045122
6,7,40187.37947117114
6,7,40187.37947117114
7,0,44980.043896594056
7,0,44980.043896594056
7,1,45179.07506478559
7,1,45179.07506478559
7,2,44988.30584280337
7,2,44988.30584280337
7,3,45122.40621296712
7,3,45122.40621296712
7,4,40516.370991027165
7,4,40516.370991027165
7,5,40602.9141384765
7,5,40602.9141384765
7,6,40217.5546970971
7,6,40217.5546970971
7,7,40102.288357215264
7,7,40102.288357215264
0,0,49738.87024560931
0,0,49738.87024560931
0,1,50065.79473784481
0,1,50065.79473784481
0,2,49767.04767370333
0,2,49767.04767370333
0,3,50030.87259172368
0,3,50030.87259172368
0,4,45440.4007421199
0,4,45440.4007421199
0,5,45543.95699532673
0,5,45543.95699532673
0,6,45157.385770562934
0,6,45157.385770562934
0,7,45043.16522998149
0,7,45043.16522998149
1,0,49814.0750683498
1,0,49814.0750683498
1,1,50156.82073888972
1,1,50156.82073888972
1,2,49864.33590124503
1,2,49864.33590124503
1,3,50825.270896679176
1,3,50825.270896679176
1,4,46497.6431550859
1,4,46497.6431550859
1,5,46749.623512634294
1,5,46749.623512634294
1,6,46449.13942335463
1,6,46449.13942335463
1,7,46363.92082873101
1,7,46363.92082873101
2,0,50949.83763573093
2,0,50949.83763573093
2,1,51114.21643924511
2,1,51114.21643924511
2,2,50468.55504184302
2,2,50468.55504184302
2,3,51414.967754868594
2,3,51414.967754868594
2,4,47225.815715216355
2,4,47225.815715216355
2,5,47447.58177442419
2,5,47447.58177442419
2,6,46970.02125249501
2,6,46970.02125249501
2,7,46139.139763774096
2,7,46139.139763774096
3,0,50409.41070438856
3,0,50409.41070438856
3,1,50719.00524317942
3,1,50719.00524317942
3,2,50428.703074834746
3,2,50428.703074834746
3,3,51468.30224642761
3,3,51468.30224642761
3,4,47093.910763580956
3,4,47093.910763580956
3,5,47197.60965442365
3,5,47197.60965442365
3,6,46741.40153913619
3,6,46741.40153913619
3,7,46562.214890141084
3,7,46562.214890141084
4,0,45423.660245717794
4,0,45423.660245717794
4,1,45624.03598659652
4,1,45624.03598659652
4,2,45527.83838600547
4,2,45527.83838600547
4,3,46344.36878548275
4,3,46344.36878548275
4,4,40907.7459933445
4,4,40907.7459933445
4,5,40994.01696596874
4,5,40994.01696596874
4,6,40599.82039593028
4,6,40599.82039593028
4,7,40484.19571541334
4,7,40484.19571541334
5,0,45497.70843746777
5,0,45497.70843746777
5,1,45678.03832575776
5,1,45678.03832575776
5,2,45462.97967083352
5,2,45462.97967083352
5,3,45610.13441653352
5,3,45610.13441653352
5,4,40974.22244652646
5,4,40974.22244652646
5,5,41061.00136003252
5,5,41061.00136003252
5,6,40676.40985151207
5,6,40676.40985151207
5,7,40561.983178458315
5,7,40561.983178458315
6,0,45070.442520262404
6,0,45070.442520262404
6,1,45271.52094851354
6,1,45271.52094851354
6,2,45074.00787355609
6,2,45074.00787355609
6,3,45210.8898678549
6,3,45210.8898678549
6,4,40601.32822627604
6,4,40601.32822627604
6,5,40687.354919921934
6,5,40687.354919921934
6,6,40302.41534421225
6,6,40302.41534421225
6,7,40187.123460140916
6,7,40187.123460140916
7,0,44988.32100442983
7,0,44988.32100442983
7,1,45187.6055853065
7,1,45187.6055853065
7,2,44990.17078036835
7,2,44990.17078036835
7,3,45140.930942415245
7,3,45140.930942415245
7,4,40517.699231094586
7,4,40517.699231094586
7,5,40604.350639149074
7,5,40604.350639149074
7,6,40219.707709021546
7,6,40219.707709021546
7,7,40104.77666890415
7,7,40104.77666890415
0,0,49963.65752988583
0,0,49963.65752988583
0,1,50536.448889912186
0,1,50536.448889912186
0,2,49999.361977341156
0,2,49999.361977341156
0,3,50513.50475118296
0,3,50513.50475118296
0,4,45585.33481932164
0,4,45585.33481932164
0,5,45657.63186271792
0,5,45657.63186271792
0,6,45233.88643163898
0,6,45233.88643163898
0,7,45064.90907841919
0,7,45064.90907841919
1,0,49837.64028324656
1,0,49837.64028324656
1,1,50531.737886165574
1,1,50531.737886165574
1,2,50218.18510421337
1,2,50218.18510421337
1,3,50748.35580818187
1,3,50748.35580818187
1,4,45848.97387288457
1,4,45848.97387288457
1,5,45726.558540530066
1,5,45726.558540530066
1,6,45169.60123626023
1,6,45169.60123626023
1,7,45058.4800126296
1,7,45058.4800126296
2,0,50741.08161185642
2,0,50741.08161185642
2,1,51338.078363309156
2,1,51338.078363309156
2,2,50793.77087038657
2,2,50793.77087038657
2,3,51073.78999202178
2,3,51073.78999202178
2,4,46046.89796614108
2,4,46046.89796614108
2,5,46414.499496156444
2,5,46414.499496156444
2,6,46108.345993847535
2,6,46108.345993847535
2,7,46015.72595714364
2,7,46015.72595714364
3,0,51346.66446104046
3,0,51346.66446104046
3,1,51266.98624970871
3,1,51266.98624970871
3,2,50625.92038743844
3,2,50625.92038743844
3,3,53240.27564376544
3,3,53240.27564376544
3,4,47414.78828434475
3,4,47414.78828434475
3,5,47388.78121424508
3,5,47388.78121424508
3,6,45736.28584739294
3,6,45736.28584739294
3,7,45610.89280155893
3,7,45610.89280155893
4,0,45387.28773820653
4,0,45387.28773820653
4,1,45607.20165654353
4,1,45607.20165654353
4,2,45392.765415129776
4,2,45392.765415129776
4,3,45549.030569608716
4,3,45549.030569608716
4,4,40897.94716457372
4,4,40897.94716457372
4,5,40984.681499699705
4,5,40984.681499699705
4,6,40599.04701554246
4,6,40599.04701554246
4,7,40484.351028122124
4,7,40484.351028122124
5,0,45462.50220605266
5,0,45462.50220605266
5,1,45684.42202987461
5,1,45684.42202987461
5,2,45467.13085096319
5,2,45467.13085096319
5,3,45627.79111962986
5,3,45627.79111962986
5,4,40974.78912310955
5,4,40974.78912310955
5,5,41061.33847915218
5,5,41061.33847915218
5,6,40676.507613988244
5,6,40676.507613988244
5,7,40561.639210405665
5,7,40561.639210405665
6,0,45079.132384439145
6,0,45079.132384439145
6,1,45291.16367671767
6,1,45291.16367671767
6,2,45083.93835775153
6,2,45083.93835775153
6,3,45232.205025389005
6,3,45232.205025389005
6,4,40601.58170600364
6,4,40601.58170600364
6,5,40687.452721859176
6,5,40687.452721859176
