timestamp,MUX1_0_pF,MUX1_1_pF,MUX1_2_pF,MUX1_3_pF,MUX2_0_pF,MUX2_1_pF,MUX2_2_pF,MUX2_3_pF
147.400,310.278636,290.301138,294.172101,294.281243,311.452294,288.795806,292.558604,293.454481
147.736,310.278357,290.301730,294.172618,294.265931,311.450142,288.796520,292.559502,293.415132
148.086,310.274309,290.298346,294.174084,294.329559,311.446961,288.792909,292.559502,293.386743
148.433,310.276775,290.299827,294.170333,294.294356,311.445090,288.797696,292.559203,293.371755
148.807,310.273332,290.300673,294.174989,294.278095,311.446026,288.797402,292.560101,293.446146
149.167,310.273378,290.303169,294.174687,294.265586,311.445698,288.797696,292.564079,293.412856
149.500,310.268679,290.300081,294.172316,294.320585,311.442283,288.794925,292.557449,293.378626
149.869,310.269610,290.300969,294.171756,294.288015,311.434051,288.794631,292.556551,293.360762
150.203,310.266120,290.298642,294.172920,294.265284,311.438167,288.797234,292.562924,293.436223
150.556,310.267749,290.301138,294.170075,294.288015,311.437559,288.798830,292.560101,293.413071
150.942,310.260863,290.302619,294.172101,294.318816,311.432460,288.798284,292.559502,293.390007
151.292,310.263003,290.299235,294.170851,294.284780,311.432180,288.796814,292.560871,293.356940
151.625,310.260491,290.300377,294.171239,294.279863,311.429280,288.798284,292.564079,293.435063
151.984,310.257374,290.300673,294.171756,294.260368,311.428671,288.797108,292.560101,293.409935
152.347,310.257979,290.302154,294.172920,294.310404,311.430309,288.794631,292.559502,293.377509
152.694,310.258909,290.302027,294.172316,294.290905,311.429280,288.798284,292.559203,293.366817
153.050,310.252954,290.301730,294.172316,294.276110,311.421749,288.799124,292.563780,293.429264
153.389,310.253280,290.303169,294.175593,294.357992,311.424930,288.801895,292.564678,293.400100
153.768,310.252954,290.302619,294.174989,294.305098,311.419878,288.799418,292.560657,293.372914
154.125,310.250489,290.301857,294.173523,294.287455,311.423994,288.798830,292.560957,293.370252
154.465,310.248256,290.302323,294.175291,294.274040,311.413283,288.797108,292.559802,293.420931
154.824,310.245464,290.303465,294.175291,294.346127,311.412348,288.798116,292.562026,293.389921
155.174,310.244534,290.301857,294.175851,294.301948,311.409869,288.794337,292.558604,293.371755
155.518,310.241696,290.302323,294.174386,294.283616,311.408840,288.797528,292.561556,293.453321
155.865,310.240766,290.301561,294.175291,294.269425,311.401918,288.794631,292.561855,293.418569
156.229,310.240440,290.301857,294.173523,294.335901,311.401310,288.797528,292.558048,293.388246
156.585,310.236347,290.301857,294.172618,294.297031,311.402526,288.796226,292.560272,293.371454
156.938,310.240208,290.304649,294.176153,294.280984,311.402526,288.797696,292.563224,293.446963
157.281,310.235416,290.304946,294.174989,294.262395,311.399065,288.798578,292.562326,293.413371
157.635,310.230392,290.299827,294.171540,294.326668,311.390554,288.795219,292.559203,293.388246
157.989,310.230718,290.300969,294.172618,294.289439,311.394388,288.799124,292.561470,293.372313
158.356,310.225741,290.296739,294.168867,294.269684,311.390881,288.794337,292.557449,293.435965
158.710,310.222578,290.300673,294.171756,294.240917,311.387093,288.795512,292.557749,293.391982
159.050,310.219089,290.300673,294.170937,294.317047,311.383024,288.796646,292.561855,293.385669
159.430,310.218810,290.300969,294.173308,294.288533,311.379844,288.794925,292.559802,293.365271
159.794,310.213135,290.301265,294.175593,294.270805,311.375823,288.796814,292.560657,293.430725
160.131,310.220484,290.304353,294.174687,294.248507,311.380172,288.796520,292.558305,293.405898
160.478,310.214763,290.302154,294.173523,294.310921,311.374466,288.796352,292.560272,293.387859
160.820,310.212205,290.299531,294.170333,294.283314,311.377974,288.796814,292.560957,293.375190
161.198,310.209135,290.299531,294.171152,294.264681,311.369837,288.796226,292.560358,293.430252
161.532,310.205647,290.298642,294.170333,294.348413,311.368481,288.796520,292.557749,293.401474
161.894,310.204716,290.303465,294.174386,294.304235,311.369182,288.804205,292.562411,293.389320
162.235,310.202856,290.301265,294.173523,294.281847,311.376431,288.800299,292.561556,293.386829
162.628,310.198763,290.303000,294.175851,294.253424,311.361560,288.801181,292.565576,293.422091
162.971,310.199368,290.302619,294.173523,294.342071,311.363431,288.797990,292.559203,293.399799
163.315,310.192577,290.300969,294.173825,294.298497,311.351554,288.797696,292.560358,293.387043
163.651,310.190624,290.300377,294.171454,294.261015,311.354359,288.798830,292.561769,293.447220
164.037,310.191322,290.301857,294.171756,294.269123,311.351460,288.799418,292.561171,293.421790
164.380,310.179369,290.299235,294.171152,294.330939,311.343325,288.794337,292.560657,293.398940
164.740,310.183043,290.300673,294.172101,294.292286,311.346130,288.800299,292.564678,293.387043
165.091,310.182206,290.302154,294.174386,294.262999,311.343605,288.797108,292.561556,293.438886
165.426,310.178811,290.300969,294.171239,294.244453,311.338275,288.797822,292.563224,293.409033
165.791,310.175881,290.301730,294.173523,294.325719,311.333506,288.802021,292.560957,293.394602
166.142,310.171835,290.301265,294.173825,294.287670,311.332571,288.796520,292.560871,293.382362
166.488,310.168673,290.297585,294.170333,294.259764,311.325651,288.797402,292.558904,293.429651
166.836,310.165185,290.301730,294.173006,294.224961,311.323781,288.794337,292.555696,293.388804
167.227,310.162442,290.300377,294.174687,294.317910,311.318452,288.796814,292.559716,293.390479
167.559,310.160582,290.299827,294.170937,294.286204,311.316254,288.796058,292.559203,293.372914
167.912,310.159233,290.302619,294.173825,294.255710,311.316254,288.799418,292.563224,293.426730
168.253,310.158303,290.301561,294.174084,294.246135,311.312140,288.796814,292.559716,293.409334
168.633,310.156768,290.301561,294.172920,294.309757,311.309289,288.798284,292.564978,293.394001
169.001,310.151142,290.301857,294.172704,294.283098,311.309289,288.800593,292.560657,293.378927
169.338,310.147654,290.302027,294.171239,294.255494,311.305549,288.801895,292.560871,293.424367
169.674,310.143702,290.301561,294.171540,294.345523,311.302043,288.802021,292.564678,293.404137
170.035,310.138587,290.301730,294.171842,294.303113,311.301108,288.803659,292.563780,293.388804
170.375,310.135425,290.299827,294.170075,294.274342,311.300781,288.801181,292.562154,293.378712
170.756,310.131752,290.298346,294.170549,294.251095,311.291618,288.798284,292.560957,293.418869
171.106,310.127010,290.299531,294.168867,294.335685,311.283485,288.797402,292.560101,293.398339
171.456,310.126080,290.298939,294.172618,294.295564,311.280961,288.797822,292.562326,293.382448
171.813,310.123523,290.297754,294.170851,294.271107,311.280026,288.798830,292.559502,293.453020
172.146,310.117572,290.298642,294.172316,294.254330,311.268995,288.796226,292.559802,293.413672
172.515,310.115805,290.298050,294.170937,294.328955,311.268060,288.795806,292.557449,293.392240
172.877,310.111016,290.298939,294.170635,294.288835,311.262311,288.795806,292.559716,293.374374
173.229,310.107669,290.298939,294.173006,294.270503,311.261376,288.797234,292.561855,293.446447
173.578,310.103206,290.299531,294.172704,294.255796,311.259226,288.796646,292.563780,293.409935
173.914,310.101114,290.299531,294.170333,294.321664,311.251982,288.797234,292.560657,293.389405
174.304,310.099115,290.297204,294.169471,294.283098,311.250440,288.798116,292.559502,293.371154
174.640,310.090375,290.297204,294.170937,294.267915,311.246654,288.798578,292.560957,293.433689
174.992,310.089445,290.298473,294.168005,294.237683,311.242214,288.797822,292.557449,293.389105
175.340,310.082891,290.299235,294.170290,294.312388,311.231466,288.794925,292.558048,293.381546
175.684,310.080427,290.298642,294.172618,294.281933,311.232494,288.801349,292.563224,293.358099
176.068,310.080427,290.302619,294.173825,294.268821,311.230578,288.800005,292.561855,293.430553
176.410,310.073129,290.300969,294.174989,294.254847,311.220858,288.796646,292.560657,293.403235
176.758,310.064344,290.298642,294.171842,294.306607,311.215157,288.794337,292.559502,293.374675
177.115,310.061555,290.299235,294.170075,294.282235,311.214176,288.799418,292.558904,293.362694
177.474,310.057139,290.298642,294.169773,294.263602,311.205718,288.799711,292.560101,293.419170
177.812,310.053142,290.298939,294.169773,294.344962,311.200017,288.796814,292.557749,293.392025
178.171,310.048123,290.297754,294.169471,294.295564,311.193429,288.798284,292.556851,293.369780
178.515,310.040919,290.296612,294.170333,294.276930,311.197541,288.794925,292.560572,293.364970
178.899,310.037758,290.299235,294.173222,294.266147,311.184645,288.797990,292.561855,293.412255
179.246,310.037433,290.300081,294.170549,294.329559,311.177637,288.795219,292.558305,293.382448
179.577,310.026186,290.298939,294.171239,294.290603,311.168573,288.796520,292.555995,293.362995
179.941,310.020284,290.298642,294.170290,294.276110,311.166331,288.796352,292.558048,293.442624
180.298,310.015591,290.298050,294.174989,294.264465,311.152503,288.794337,292.560358,293.409935
180.638,310.014568,290.298939,294.172101,294.319118,311.148392,288.793455,292.557449,293.374589
181.013,310.008062,290.300081,294.171540,294.286506,311.145262,288.796646,292.556679,293.357799
181.351,309.997654,290.298642,294.171152,294.272875,311.137741,288.794043,292.555995,293.434548
181.700,309.991102,290.297754,294.171152,294.261834,311.125456,288.794337,292.560957,293.404437
182.087,309.987710,290.298642,294.170333,294.312388,311.119478,288.793455,292.556551,293.372013
182.437,309.982692,290.301561,294.173222,294.284780,311.115975,288.795974,292.559973,293.358486
182.769,309.977952,290.299827,294.172704,294.271107,311.109996,288.794043,292.558604,293.431326
183.126,309.966430,290.297881,294.168566,294.243203,311.100842,288.793455,292.555482,293.385970
183.494,309.961366,290.298642,294.171454,294.304882,311.093323,288.794337,292.556936,293.367418
183.843,309.954490,290.299827,294.170635,294.281847,311.088979,288.796814,292.558904,293.354664
184.193,309.948915,290.299235,294.169169,294.264163,311.081367,288.796226,292.559802,293.422391
184.547,309.944130,290.297289,294.170333,294.248421,311.071654,288.793455,292.557749,293.399241
184.893,309.939763,290.297500,294.170635,294.299058,311.068478,288.796940,292.563010,293.370553
185.239,309.928847,290.297289,294.169169,294.277879,311.067871,288.798578,292.559502,293.365056
185.606,309.926664,290.300673,294.171239,294.260066,311.058719,288.795680,292.557749,293.417709
185.962,309.919742,290.299531,294.170635,294.347507,311.049614,288.797234,292.557749,293.392240
186.325,309.915097,290.297585,294.170333,294.294356,311.044244,288.799711,292.558904,293.370853
186.677,309.912868,290.298642,294.170937,294.271409,311.049287,288.794337,292.558904,293.371454
187.043,309.902510,290.297585,294.170333,294.255106,311.030751,288.794631,292.556936,293.410794
187.395,309.901024,290.298177,294.170333,294.334779,311.025381,288.793203,292.556851,293.386485
187.747,309.896565,290.300081,294.174687,294.291768,311.021600,288.795219,292.559502,293.369694
188.093,309.890016,290.300081,294.170075,294.263904,311.015017,288.794925,292.555482,293.436223
188.442,309.882539,290.298642,294.169773,294.246739,311.003766,288.792027,292.558048,293.404437
188.788,309.882818,290.299531,294.169471,294.323173,311.001479,288.794925,292.555696,293.381332
189.132,309.874644,290.298939,294.169773,294.285082,310.994896,288.793455,292.558048,293.373687
189.508,309.873715,290.300081,294.172058,294.259548,310.993356,288.795219,292.557150,293.433689
189.859,309.869071,290.300969,294.170851,294.240917,310.988594,288.795512,292.562326,293.401474
190.211,309.861827,290.297881,294.170635,294.314373,310.981919,288.793203,292.559802,293.384424
190.569,309.859412,290.298050,294.170075,294.279259,310.975431,288.796646,292.558048,293.372829
190.912,309.854954,290.298050,294.168566,294.251354,310.975431,288.795680,292.556081,293.423465
191.256,309.851239,290.298346,294.170549,294.217674,310.968150,288.792909,292.555482,293.380086
191.610,309.845992,290.299827,294.171540,294.304537,310.958441,288.793203,292.558604,293.380687
192.004,309.839677,290.297754,294.170333,294.276930,310.956201,288.793203,292.554797,293.364197
192.337,309.839677,290.300588,294.170333,294.244971,310.955874,288.794925,292.556851,293.417967
192.687,309.834662,290.294116,294.167790,294.232163,310.949900,288.792909,292.557150,293.398253
193.025,309.827465,290.296443,294.170333,294.297290,310.941733,288.790432,292.557150,293.379012
193.407,309.824680,290.299827,294.169169,294.271409,310.940799,288.793203,292.555995,293.368577
193.759,309.821894,290.298939,294.170635,294.244669,310.937953,288.794631,292.558305,293.410493
194.104,309.823147,290.299531,294.169471,294.334218,310.936693,288.798284,292.559502,293.391381
194.457,309.813444,290.297500,294.169471,294.292372,310.926612,288.793203,292.554797,293.375749
194.795,309.808708,290.298050,294.170075,294.264163,310.931046,288.794043,292.557749,293.366817
195.178,309.807501,290.295554,294.168867,294.240055,310.915973,288.789256,292.551675,293.402075
195.519,309.800305,290.295554,294.166583,294.323173,310.909020,288.788668,292.548253,293.380687
195.862,309.797473,290.297289,294.169773,294.285988,310.903654,288.790138,292.551974,293.365958
196.221,309.797473,290.297204,294.168307,294.260928,310.907480,288.788668,292.554028,293.434548
196.564,309.793435,290.297500,294.167402,294.244971,310.897074,288.790600,292.554028,293.400701
196.961,309.788421,290.296739,294.168005,294.318212,310.892082,288.789256,292.550007,293.377509
197.297,309.783732,290.294116,294.165419,294.272574,310.887696,288.787073,292.550520,293.352002
197.641,309.783407,290.298346,294.170333,294.257176,310.889236,288.793203,292.553728,293.428963
197.980,309.780947,290.296443,294.168867,294.243807,310.884197,288.788080,292.555781,293.394817
198.336,309.778394,290.296908,294.167488,294.308851,310.882657,288.789256,292.552830,293.371368
198.711,309.772127,290.295258,294.168005,294.272574,310.876358,288.787828,292.554797,293.349769
199.060,309.768135,290.294412,294.166324,294.255106,310.870713,288.788080,292.549708,293.414058
199.411,309.762797,290.291493,294.165419,294.233629,310.863808,288.786065,292.550007,293.382749
199.756,309.764329,290.294116,294.165936,294.302250,310.865954,288.788962,292.550306,293.363896
200.104,309.759641,290.294412,294.164255,294.268217,310.864415,288.791439,292.548852,293.335299
200.496,309.752447,290.294962,294.165720,294.257478,310.854618,288.783588,292.552274,293.409033
200.831,309.756160,290.293820,294.165031,294.244453,310.854338,288.786359,292.548553,293.380988
201.173,309.750219,290.294116,294.164815,294.292070,310.850606,288.787828,292.551675,293.356339
201.532,309.748038,290.295427,294.165720,294.272272,310.854105,288.790012,292.552274,293.347493
201.874,309.744649,290.294962,294.165117,294.254243,310.844541,288.786653,292.551076,293.404137
202.244,309.739033,290.292762,294.167402,294.335685,310.843329,288.789844,292.553429,293.377810
202.585,309.737641,290.293820,294.166238,294.285988,310.838990,288.788080,292.551974,293.351530
202.945,309.735878,290.291493,294.166238,294.266233,310.848973,288.786485,292.551974,293.352002
203.288,309.732397,290.293228,294.166884,294.253424,310.833952,288.787535,292.551761,293.400400
203.669,309.729009,290.292932,294.167402,294.322871,310.828262,288.789550,292.553728,293.372614
204.007,309.725853,290.292636,294.165936,294.281545,310.827049,288.791859,292.554028,293.352603
204.362,309.724554,290.293524,294.164772,294.266751,310.826349,288.791146,292.554626,293.432486
204.704,309.726456,290.295258,294.167704,294.249887,310.825090,288.791439,292.558604,293.397823
205.058,309.722419,290.295554,294.166324,294.311827,310.824763,288.792447,292.554797,293.371454
205.440,309.719913,290.293524,294.165117,294.276024,310.816321,288.790138,292.553728,293.357498
205.778,309.717128,290.293228,294.167402,294.261532,310.817860,288.793455,292.554327,293.428190
206.122,309.713648,290.294962,294.167402,294.245834,310.816041,288.790600,292.556851,293.392841
206.480,309.712117,290.296147,294.167704,294.307168,310.812216,288.791439,292.554327,293.374289
206.828,309.710539,290.292466,294.163953,294.269986,310.809138,288.792027,292.557449,293.359559
207.210,309.706177,290.294962,294.165634,294.251958,310.808112,288.795806,292.557449,293.422091
207.550,309.705527,290.297881,294.166238,294.222288,310.807272,288.794925,292.556081,293.382147
207.899,309.703068,290.293524,294.163048,294.298411,310.797804,288.789550,292.554498,293.370553
208.243,309.700237,290.294412,294.166324,294.272574,310.799017,288.790432,292.554626,293.354965
208.620,309.700237,290.295258,294.164557,294.243850,310.796498,288.790978,292.553129,293.413371
208.956,309.700515,290.291790,294.164815,294.229274,310.792441,288.792615,292.551675,293.388504
209.319,309.695829,290.293228,294.167402,294.290905,310.786798,288.788668,292.552274,293.371154
209.671,309.692117,290.293524,294.165936,294.262136,310.790575,288.788962,292.551076,293.361320
210.013,309.693369,290.293524,294.165031,294.237079,310.785259,288.787828,292.551205,293.403535
210.367,309.686177,290.292339,294.165332,294.330163,310.781435,288.786065,292.549708,293.383608
210.741,309.686502,290.292170,294.163651,294.281933,310.776398,288.786653,292.547954,293.365657
211.082,309.686177,290.294666,294.166238,294.252561,310.787404,288.788080,292.551974,293.359559
211.432,309.683625,290.293228,294.166022,294.233414,310.772994,288.787241,292.550606,293.396277
211.798,309.682697,290.293228,294.162487,294.317349,310.771688,288.784176,292.546500,293.374374
212.143,309.679542,290.292339,294.165936,294.274644,310.767631,288.787535,292.547098,293.360161
212.490,309.676480,290.290309,294.163349,294.247343,310.764833,288.783000,292.547355,293.420931
212.870,309.674624,290.292086,294.163349,294.229274,310.760963,288.786065,292.550007,293.391381
213.198,309.670541,290.293820,294.165117,294.313294,310.755087,288.785603,292.546500,293.374890
213.575,309.671747,290.294666,294.164557,294.273738,310.754714,288.786653,292.545430,293.358400
213.922,309.670541,290.293228,294.164557,294.247559,310.753455,288.779263,292.542479,293.414058
214.277,309.670819,290.296612,294.167100,294.230481,310.750331,288.784176,292.550007,293.382448
214.615,309.666133,290.292086,294.164815,294.306003,310.748746,288.781866,292.547355,293.368277
214.975,309.663953,290.293228,294.164255,294.268821,310.745948,288.783882,292.545602,293.352303
215.321,309.659592,290.292170,294.163953,294.246739,310.744363,288.783588,292.548553,293.410493
215.693,309.659267,290.291874,294.165031,294.223193,310.744363,288.783000,292.546286,293.376651
216.053,309.657736,290.292636,294.165117,294.299360,310.741192,288.780691,292.546200,293.365657
216.417,309.662097,290.292086,294.166798,294.268217,310.745948,288.787073,292.551675,293.342298
216.737,309.656483,290.294666,294.166583,294.249370,310.742125,288.787535,292.550306,293.404137
217.091,309.660798,290.294962,294.165720,294.240615,310.740259,288.787828,292.549323,293.378411
217.466,309.653004,290.294666,294.166324,294.291725,310.736809,288.791272,292.553129,293.359044
217.824,309.653004,290.294412,294.166022,294.264465,310.742777,288.791565,292.551076,293.343371
218.186,309.648318,290.292086,294.164815,294.250189,310.730841,288.787241,292.550905,293.399498
218.539,309.649246,290.294116,294.165332,294.327272,310.731494,288.789550,292.549708,293.369694
218.870,309.645210,290.294116,294.165419,294.279863,310.725153,288.786191,292.549323,293.334741
219.228,309.645210,290.293228,294.164557,294.269986,310.736809,288.786065,292.549152,293.355824
219.568,309.640478,290.293228,294.164557,294.232465,310.720817,288.787535,292.549323,293.394301
219.946,309.638994,290.291790,294.163349,294.315581,310.722682,288.785183,292.549921,293.375534
220.295,309.636767,290.289844,294.161366,294.244755,310.717973,288.785897,292.546200,293.310398
220.648,309.631803,290.290732,294.162487,294.248205,310.712938,288.781278,292.545730,293.423208
220.994,309.634262,290.291790,294.166238,294.279561,310.709814,288.783294,292.550520,293.403235
221.338,309.633983,290.289252,294.164815,294.303933,310.708556,288.784931,292.546500,293.361921
221.713,309.632406,290.292932,294.165720,294.243505,310.711353,288.784763,292.550007,293.304001
222.059,309.631432,290.294116,294.166540,294.230179,310.708556,288.784469,292.548852,293.414531
222.413,309.629901,290.291874,294.163953,294.248723,310.709208,288.783294,292.547098,293.393142
222.753,309.623314,290.288998,294.163953,294.302811,310.705106,288.783882,292.545131,293.385068
223.107,309.627350,290.294116,294.164255,294.267657,310.705386,288.786065,292.549708,293.353762
223.482,309.626793,290.294412,294.163953,294.241823,310.707577,288.786653,292.549622,293.412255
223.834,309.623036,290.291493,294.164815,294.243505,310.702309,288.783882,292.547355,293.385970
224.171,309.622108,290.293820,294.165419,294.288317,310.701050,288.784176,292.549708,293.354364
224.523,309.619928,290.293524,294.165117,294.271711,310.697880,288.785309,292.550306,293.348481
224.899,309.621784,290.296443,294.168092,294.234793,310.698812,288.787828,292.551205,293.406972
225.244,309.626422,290.293228,294.165117,294.247602,310.699418,288.788080,292.550520,293.389706
225.605,309.621088,290.296443,294.167790,294.271452,310.696342,288.788668,292.547954,293.340237
225.939,309.616774,290.294962,294.166583,294.258384,310.694384,288.784763,292.547355,293.333281
226.327,309.619232,290.296612,294.166798,294.266147,310.691587,288.784763,292.550820,293.409033
226.670,309.615846,290.294116,294.168307,294.329257,310.689676,288.788080,292.551461,293.379184
227.002,309.615846,290.295724,294.166583,294.268519,310.687205,288.787073,292.550221,293.331779
227.354,309.615243,290.295850,294.168867,294.271970,310.705386,288.792615,292.558048,293.367418
227.708,309.613295,290.294962,294.168005,294.258384,310.691913,288.792615,292.556551,293.405597
228.081,309.612367,290.294666,294.166238,294.315581,310.692519,288.790852,292.556380,293.373773
228.435,309.609909,290.293524,294.166540,294.270288,310.686552,288.794043,292.558048,293.343672
228.770,309.608981,290.291324,294.163349,294.269123,310.685946,288.789256,292.553728,293.431025
229.160,309.605827,290.292636,294.166583,294.246437,310.684082,288.794043,292.554327,293.396578
229.515,309.601421,290.292932,294.166540,294.303933,310.679980,288.788080,292.551974,293.364498
229.861,309.605503,290.292170,294.163953,294.270590,310.682171,288.792321,292.550820,293.340709
230.209,309.603972,290.292339,294.163953,294.269986,310.675878,288.786485,292.550606,293.422993
230.561,309.604297,290.294962,294.165419,294.239753,310.674340,288.789256,292.557749,293.388804
230.911,309.601421,290.295174,294.166583,294.295823,310.675551,288.789256,292.553129,293.352303
231.266,309.598963,290.294412,294.165419,294.274342,310.669911,288.790684,292.552830,293.350928
231.604,309.601746,290.294116,294.166798,294.265673,310.676810,288.787661,292.550221,293.415347
231.955,309.596412,290.292932,294.164557,294.236001,310.669911,288.787828,292.550007,293.385583
232.335,309.597710,290.294412,294.168307,294.300784,310.670517,288.788374,292.554797,293.369994
232.683,309.597107,290.296020,294.168307,294.269123,310.668047,288.791565,292.554327,293.347794
233.034,309.593954,290.292762,294.166583,294.249887,310.668047,288.788668,292.554626,293.406112
233.370,309.598035,290.294412,294.167704,294.235699,310.665810,288.789550,292.554327,293.381546
233.764,309.589547,290.294116,294.165117,294.290302,310.663945,288.790138,292.550221,293.356124
234.095,309.587089,290.293228,294.162487,294.263300,310.665483,288.788962,292.549622,293.344531
234.449,309.588017,290.292170,294.164255,294.252259,310.660543,288.789256,292.552573,293.402676
234.804,309.589269,290.292932,294.163953,294.326409,310.663945,288.788668,292.551675,293.380687
235.145,309.584631,290.293524,294.164255,294.278957,310.655789,288.788080,292.549921,293.348567
235.494,309.583333,290.291197,294.162789,294.269684,310.664551,288.790012,292.551205,293.356725
235.873,309.581153,290.294116,294.166798,294.245273,310.655789,288.790432,292.553728,293.390780
236.224,309.584307,290.293820,294.166540,294.317047,310.654577,288.789550,292.552573,293.372914
236.578,309.584631,290.295258,294.166540,294.282494,310.658911,288.793203,292.556081,293.362694
236.924,309.583333,290.291578,294.163349,294.264465,310.654251,288.791272,292.556936,293.430166
237.277,309.579298,290.294962,294.164557,294.251656,310.650755,288.789844,292.555182,293.395719
237.617,309.579251,290.293524,294.165031,294.306003,310.647912,288.791272,292.551761,293.361320
237.992,309.578973,290.294412,294.162789,294.270590,310.648285,288.792909,292.554327,293.348867
238.333,309.579854,290.294116,294.164815,294.256874,310.648611,288.790978,292.554327,293.417967
238.690,309.578370,290.294666,294.164255,294.246135,310.645442,288.792741,292.554241,293.389405
239.047,309.576144,290.294412,294.164815,294.297031,310.644183,288.791439,292.551974,293.361019
239.387,309.576144,290.291197,294.163651,294.267053,310.643857,288.789550,292.551974,293.346033
239.773,309.574289,290.291790,294.166540,294.251354,310.640408,288.788668,292.553129,293.414832
240.108,309.575820,290.296739,294.168005,294.227031,310.640408,288.790432,292.555482,293.383006
240.460,309.574614,290.292636,294.164815,294.292890,310.641387,288.788962,292.551461,293.362522
240.803,309.568956,290.291324,294.164255,294.269123,310.635096,288.788080,292.551974,293.347193
241.157,309.568956,290.290309,294.163651,294.243591,310.633185,288.784469,292.553429,293.406714
241.541,309.576144,290.292170,294.162272,294.229274,310.633185,288.785897,292.546500,293.383006
241.884,309.563669,290.291578,294.167488,294.277879,310.629690,288.788374,292.551376,293.347708
242.223,309.565802,290.291790,294.162789,294.270805,310.637892,288.786191,292.550905,293.361921
242.581,309.566127,290.291493,294.164255,294.232810,310.631647,288.788668,292.551076,293.397480
242.926,309.562742,290.292170,294.165117,294.332234,310.626893,288.787073,292.549622,293.382147
243.321,309.564875,290.291197,294.164255,294.284780,310.626288,288.785603,292.551675,293.383822
243.659,309.565802,290.294666,294.164815,294.238287,310.639756,288.788374,292.548852,293.362436
243.999,309.560887,290.292636,294.165634,294.210689,310.624423,288.788374,292.550520,293.393743
244.354,309.560516,290.291874,294.164255,294.321966,310.625961,288.785603,292.549408,293.397265
244.701,309.563669,290.292170,294.168005,294.275205,310.623491,288.788668,292.553129,293.366817
245.050,309.561490,290.294412,294.166798,294.256874,310.620323,288.790852,292.554028,293.425828
245.424,309.562742,290.294666,294.167402,294.206635,310.620649,288.785771,292.556081,293.377252
245.777,309.562093,290.293228,294.166238,294.315063,310.623119,288.791859,292.550905,293.381546
246.132,309.559264,290.293228,294.167402,294.274644,310.622792,288.790978,292.553129,293.374374
246.478,309.560516,290.294412,294.164557,294.211939,310.620928,288.791439,292.553429,293.402376
246.831,309.555229,290.290605,294.164255,294.240313,310.619391,288.787828,292.554327,293.399241
247.183,309.555554,290.293820,294.164815,294.302250,310.617154,288.791272,292.552830,293.379270
247.538,309.554256,290.291578,294.162789,294.234233,310.615896,288.788374,292.550306,293.325124
247.901,309.555554,290.293228,294.164557,294.261834,310.614684,288.787535,292.549708,293.415991
248.237,309.556157,290.291874,294.162789,294.227592,310.616828,288.790138,292.548253,293.385583
248.626,309.549618,290.293820,294.162487,294.285988,310.614032,288.784469,292.546200,293.339936
248.963,309.550870,290.292170,294.163953,294.283918,310.610257,288.783294,292.547098,293.354063
249.304,309.554580,290.293524,294.163349,294.243505,310.609698,288.783294,292.548553,293.397566
249.663,309.556157,290.290732,294.163349,294.216467,310.607787,288.782160,292.543677,293.359860
250.006,309.556481,290.293228,294.165936,294.295262,310.614684,288.784176,292.546200,293.376049
250.358,309.558661,290.292932,294.165031,294.261834,310.622792,288.786485,292.548553,293.351701
250.743,309.555554,290.294666,294.164255,294.220822,310.616222,288.788374,292.549921,293.392025
251.092,309.557409,290.290605,294.162487,294.325201,310.617527,288.787535,292.549152,293.386270
251.434,309.558661,290.291324,294.163349,294.277491,310.619717,288.784763,292.547954,293.349683
251.798,309.559264,290.292086,294.164255,294.251095,310.630994,288.785183,292.549708,293.326283
252.140,309.563345,290.290901,294.162789,294.253122,310.621581,288.780984,292.543848,293.391682
252.494,309.564875,290.289844,294.164815,294.310059,310.624750,288.783000,292.545345,293.357885
252.835,309.569234,290.290901,294.163953,294.269641,310.628152,288.783294,292.544233,293.316194
253.220,309.573037,290.293228,294.164815,294.283616,310.634443,288.784176,292.545986,293.428491
253.564,309.576747,290.292932,294.163349,294.255408,310.635655,288.784469,292.546200,293.385669
253.898,309.580225,290.293228,294.164255,294.294356,310.641014,288.783294,292.541324,293.323664
254.263,309.581478,290.292086,294.164815,294.281028,310.642925,288.781698,292.544832,293.348567
254.612,309.586486,290.294412,294.166540,294.267053,310.644183,288.784176,292.546500,293.413157
254.959,309.590846,290.293820,294.165720,294.231861,310.656115,288.785183,292.548253,293.367632
255.330,309.592423,290.292932,294.165031,294.305486,310.656441,288.780691,292.544447,293.355523
255.681,309.595809,290.292762,294.165419,294.260066,310.659238,288.781278,292.542479,293.342556
256.039,309.599890,290.293228,294.163651,294.246135,310.664551,288.779095,292.545430,293.402376
256.379,309.605224,290.292086,294.166022,294.222374,310.668047,288.780229,292.543549,293.385884
256.729,309.610512,290.292086,294.166238,294.297031,310.677416,288.778213,292.544233,293.375749
257.105,309.616449,290.294116,294.166583,294.275205,310.686273,288.783882,292.548553,293.347794
257.457,309.620856,290.294412,294.165936,294.230481,310.690981,288.784469,292.549023,293.399241
257.807,309.637973,290.294412,294.164557,294.227290,310.705386,288.785477,292.547355,293.379012
258.144,309.632731,290.294116,294.163651,294.283616,310.708276,288.786653,292.547954,293.339636
258.533,309.643633,290.295427,294.166022,294.265888,310.723941,288.785897,292.549152,293.354578
258.869,309.649617,290.295724,294.166583,294.258082,310.726179,288.786191,292.547954,293.407659
